0.78758,0.74148,0.052104,0.51703,0.12024,0.78557,0.93988,0.10822,0.02004,0.72345
0.082164,0.27054,0.93387,0.49499,0.3507,0.49699,0.098196,0.57114,0.38477,0.25852
0.24449,0.32064,0.06012,0.94188,0.88176,0.7996,0.11222,0.63928,0.64729,0.75551
0.7495,0.68337,0.32064,0.80361,0.19038,0.17836,0.56313,0.33667,0.91984,0.48497
0.9519,0.81563,0.71543,0.032064,0.71343,0.69339,0.36273,0.50301,0.43487,0.93587
0.80561,0.75551,0.12224,0.008016,0.56914,0.45491,0.73547,0.90581,0.034068,0.42285
0.71944,0.49299,0.12826,0.72946,0.7976,0.094188,0.38277,0.36072,0.2024,0.88577
0.30461,0.054108,0.83968,0.51303,0.26854,0.062124,0.54509,0.61924,0.028056,0.63327
0.68337,0.45491,0.19238,0.83166,0.30862,0.19238,0.17234,0.82966,0.9018,0.32465
0.28858,0.51303,0.064128,0.14228,0.028056,0.078156,0.76754,0.006012,0.34269,0.046092
0.12826,0.90581,0.14028,0.47295,0.97796,0.90782,0.14028,0.61723,0.28457,0.076152
0.11022,0.34669,0.10621,0.9479,0.37876,0.21844,0.70541,0.67134,0.69539,0.21443
0.73747,0.97595,0.1523,0.78958,0.80561,0.36273,0.63327,0.79359,0.88577,0.59719
0.499,0.20641,0.57715,0.65331,0.37074,0.58116,0.66934,0.70741,0.042084,0.3006
0.28457,0.24248,0.6513,0.048096,0.1483,0.73547,0.83768,0.22244,0.82164,0.76152
0.38277,0.48497,0.58317,0.36273,0.501,0.89579,0.80361,0.30862,0.73146,0.38878
0.22846,0.20441,0.51303,0.94389,0.93387,0.88377,0.088176,0.58717,0.90381,0.58918
0.81363,0.88377,0.42485,0.16433,0.78958,0.47495,0.40281,0.99599,0.38878,0.42685
0.6994,0,0.60521,0.076152,0.7515,0.64729,0.40681,0.18637,0.094188,0.76553
0.84168,0.052104,0.38277,0.08016,0.88377,0.51303,0.67735,0.24248,0.6012,0.28457
0.77555,0.70942,0.55711,0.47094,0.92986,0.3006,0.74549,0.38878,0.55711,0.59118
0.33267,0.52705,0.28056,0.26653,0.52505,0.98998,0.38878,0.51703,0.84369,0.52705
0.57515,0.7976,0.53507,0.16032,0.32866,0.70741,0.44289,0.44689,0.26253,0.94589
0.84369,0.74749,0.17435,0.45892,0.12625,0.29259,0.4509,0.26253,0.81162,0.092184
0.59519,0.8517,0.74749,0.15631,0.058116,0.14028,0.69339,0.1483,0.082164,0.97796
0.81764,0.40681,0.81764,0.6513,0.52104,0.53908,0.77956,0.048096,0.89579,0.08016
0.052104,0.1984,0.11824,0.54108,0.056112,0.20641,0.73347,0.9499,0.51904,0.10822
0.01002,0.37675,0.75351,0.52505,0.034068,0.98597,0.998,0.89379,0.66934,0.67735
0.10421,0.38878,0.27856,0.11022,0.74349,0.13226,0.16433,0.10421,0.81563,0.4008
0.68938,0.70741,0.20641,0.96593,0.41283,0.80762,0.51503,0.96994,0.048096,0.22445
0.70741,0.10822,0.87575,0.2505,0.75752,0.65731,0.66533,0.71743,0.59319,0.13828
0.66533,0.22846,0.66533,0.77555,0.57114,0.90581,0.53106,0.75752,0.73747,0.43687
0.088176,0.11824,0.86172,0.89379,0.59319,0.96794,0.79559,0.59319,0.41283,0.23848
0.29259,0.36874,0.93186,0.36874,0.038076,0.7495,0.22445,0.69138,0.40681,0.82164
0.97595,0.84369,0.33868,0.38477,0.86774,0.97395,0.88176,0.8497,0.42285,0.90982
0.45291,0.50301,0.52104,0.94589,0.22645,0.81162,0.35872,0.42886,0.24449,0.89178
0.20641,0.088176,0.46894,0.59118,0.11623,0.02004,0.64529,0.64729,0.56313,0.16633
0.72144,0.4008,0.25251,0.07014,0.12425,0.54309,0.3006,0.33467,0.64128,0.96994
0.92184,0.18838,0.9018,0.28056,0.37275,0.2986,0.83367,0.022044,0.038076,0.96593
0.28657,0.85772,0.074148,0.73747,0.13828,0.23447,0.82164,0.65531,0.44489,0.59319
0.41283,0.79158,0.55311,0.50301,0.1002,0.074148,0.41884,0.32265,0.9499,0.48096
0.23848,0.88176,0.78958,0.068136,0.76553,0.014028,0.83166,0.25651,0.074148,0.29659
0.87976,0.42084,0.62525,0.088176,0.75351,0.92184,0.24048,0.54509,0.31463,0.70741
0.42685,0.73747,0.88978,0.51904,0.45291,0.12224,0.006012,0.056112,0.84569,0.37876
0.10822,0.69539,0.96393,0.24649,0.66733,0.75952,0.96192,0.4008,0.88778,0.54309
0.44489,0.24048,0.65531,0.96192,0.2986,0.5511,0.70741,0.17234,0.70541,0.8477
0.14028,0.46894,0.62325,0.19238,0.12224,0.69739,0.61723,0.9479,0.54509,0.23246
0.44088,0.32465,0.74349,0.56513,0.6994,0.52906,0.44689,0.49098,0.46293,0.72545
0.49499,0.45892,0.48297,0.71743,0,0.92986,0.084168,0.37074,0.062124,0.71343
0.012024,0.3988,0.43888,0.12224,0.9519,0.012024,0.032064,0.37275,0.15631,0.83166
0.14228,0.75952,0.50701,0.26453,0.48697,0.21643,0.91182,0.64529,0.69138,0.49299
0.14429,0.23246,0.39479,0.22645,0.93788,0.046092,0.7495,0.012024,0.3006,0.74148
0.036072,0.58116,0.77154,0.85571,0.82966,0.052104,0.024048,0.56313,0.62325,0.70942
0.1022,0.23447,0.2024,0.40281,0.1984,0.63327,0.76954,0.71343,0.20441,0.7515
0.8477,0.71743,0.98196,0.80561,0.1503,0.71944,0.30862,0.73747,0.23246,0.15832
0.66132,0.55511,0.60922,0.97996,0.09018,0.15832,0.43687,0.15631,0.29259,0.42084
0.8978,0.034068,0.022044,0.45491,0.89379,0.86172,0.8517,0.24048,1,0.55511
0.11423,0.63126,0.42285,0.39078,0.11824,0.064128,0.27455,0.09018,0.52906,0.67335
0.008016,0.044088,0.57515,0.62124,0.98397,0.31263,0.49699,0.54709,0.93387,0.97194
0.31463,0.82164,0.87174,0.20842,0.35671,0.27655,0.054108,0.87174,0.23447,0.85772
0.15832,0.69739,0.82966,0.99399,0.014028,0.20441,0.88377,0.72345,0.69739,0.24449
0.32866,0.5511,0.81964,0.6994,0.82365,0.22044,0.91383,0.93186,0.93988,0.74549
0.8998,0.82365,0.38878,0.71543,0.78357,0.24649,0.21042,0.72144,0.24248,0.92585
0.74549,0.45291,0.98397,0.32866,0.31263,0.61323,0.002004,0.58317,0.34669,0.57114
0.52705,0.60321,0.98798,0.81764,0.10621,0.65932,0.23447,0.66934,0.0501,0.64529
0.1503,0.97395,0.97194,0.17836,0.38076,0.62525,0.36673,0.55511,0.98397,0.26253
0.056112,0.61723,0.47094,0.5992,0.16433,0.41683,0.46693,0.41082,0.81964,0.35471
0.91182,0.24449,0.46092,0.92184,0.31062,0.22846,0.22846,0.11824,0.64529,0.61122
0.91984,0.86974,0.24048,0.77956,0.62926,0.99198,0.47896,0.27054,0.18838,0.2004
0.42485,0.31864,0.51904,0.28457,0.23447,0.036072,0.89379,0.98798,0.16433,0.95591
0.73948,0.88978,0.2004,0.90982,0.72144,0.11824,0.046092,0.81363,0.48898,0.1503
0.55912,0.26253,0.032064,0.34068,0.29459,0.36473,0.57315,0.016032,0.51503,0.9479
0.48697,0.75752,0.32866,0.4509,0.83166,0.64529,0.72144,0.69539,0.29058,0.77956
0.22244,0.66132,0.90782,0.33267,0.53307,0.42886,0.75752,0.93788,0.7996,0.048096
0.9018,0.98397,0.82164,0.78758,0.70942,0.092184,0.88978,0.32465,0.51703,0.73948
0.75952,0.74349,0.42886,0.86573,0.92585,0.088176,0.48297,0.90982,0.90982,0.58517
0.90581,0.12625,0.14429,0.25451,0.81964,0.2485,0.499,0.70942,0.56112,0.98196
0.022044,0.29259,0.36473,0.53507,0.28657,0.11423,0.76553,0.49499,0.84168,0.71743
0.092184,0.20842,0.8497,0.60721,0.96593,0.85371,0.6012,0.29259,0.71142,0.042084
0.002004,0.2505,0.26653,0.97796,0.48096,0.33066,0.13627,0.34269,0.81363,0.66132
0.55311,0.17635,0.89579,0.03006,0.41884,0.54509,0.17836,0.074148,0.58116,0.62725
0.30661,0.84569,0.79559,0.87174,0.5491,0.61523,0.36874,0.86172,0.95591,0.12625
0.086172,0.32866,0.66132,0.3006,0.51102,0.51503,0.19439,0.61122,0.67535,0.47495
0.024048,0.89579,0.62926,0.82766,0.41483,0.30661,0.30461,0.7515,0.26653,0.24048
0.21042,0.95792,0.32465,0.83367,0.88577,0.52505,0.47495,0.75952,0.41082,0.12425
0.66934,0.80361,0.64128,0.61723,0.12826,0.75351,0.37275,0.59118,0.93587,0.074148
0.054108,0.78156,0.16834,0.26253,0.81563,0.1483,0.95792,0.80962,0.01002,0.6012
0.78156,0.18637,0.48096,0.34469,0.73948,0.91583,0.63126,0.004008,0.2004,0.03006
0.35671,0.52906,0.57315,0.02004,0.64329,0.86974,0.68337,0.3006,0.85371,0.88176
0.33467,0.98196,0.97395,0.97595,0.13427,0.96393,0.78958,0.49299,0.07014,0.89579
0.26052,0.002004,0.16433,0.37475,0.78156,0.99399,0.42485,0.95992,0.24048,0.36072
0.69539,0.36473,0.34068,0.65731,0.90982,0.86573,0.14228,0.14028,0.51303,1
1,0.026052,0.1002,0.9018,0.21042,0.28457,0.50301,0.76152,0.35671,0.63126
0.096192,0.13427,0.03006,0.46092,0.11022,0.29659,0.37675,0.16433,0.022044,0.77154
0.64529,0.29459,0.13627,0.42084,0.40681,0.84569,0.2024,0.35471,0.49699,0.13627
0.51303,0.96794,0.30661,0.32265,0.10421,0.34469,0.074148,0.86774,0.92385,0.81764
0.49098,0.38677,0.52906,0.7996,0.86573,0.18637,0.16232,0.74549,0.47896,0.084168
0.32064,0.018036,0.55511,0.75952,0.094188,0.82164,0.77756,0.036072,0.85972,0.028056
0.49299,0.76152,0.26453,0.018036,0.90782,0.60521,0.87575,0.40882,0.21042,0.14429
0.98798,0.8016,0.91583,0.1483,0.52906,0.076152,0.52505,0.92986,0.30261,0.64729
0.76954,0.93587,0.59519,0.17635,0.006012,0.5491,0.31062,0.08016,0.86573,0.22645
0.36273,0.57715,0.92986,0.31062,0.18036,0.41884,0.94589,0.16834,0.61723,0.99198
0.91784,0.83367,0.11623,0.4008,0.81764,0.32465,0.77555,0.77956,0.60721,0.46693
0.30862,0.9499,0.76553,0.44289,0.91984,0.89379,0.32265,0.63727,0.998,0.014028
0.53507,0.89178,0.84168,0.13427,0.99399,0.3507,0.13828,0.31062,0.97595,0.38677
0.62926,0.2986,0.50902,0.13627,0.54108,0.86373,0.41683,0.068136,0.23848,0.92184
0.62525,0.66333,0.45291,0.91182,0.48297,0.044088,0.74148,0.97595,0.044088,0.60721
0.70541,0.55311,0.6493,0.056112,0.17034,0.40681,0.014028,0.73547,0.83968,0.18838
0.36874,0.006012,0.25852,0.86373,0.63527,0.58918,0.35271,0.2024,0.88377,0.11824
0.77154,0.9519,0.9479,0.501,0.60922,0.16232,0.57916,0.15832,0.33066,0.79359
0.38076,0.1523,0.97996,0.58517,0.032064,0.018036,0.73747,0.33267,0.66533,0.82365
0.4509,0.14028,0.501,0.098196,0.21242,0.76553,0.80762,0.024048,0.43287,0.93387
0.35471,0.61323,0.72745,0.89178,0.62525,0.37074,0.83968,0.098196,0.72946,0.33066
0.13828,0.51503,0.70942,0.18437,0.6012,0.66333,0.4489,0.3988,0.7976,0.86774
0.93587,0.2004,0.85571,0.78357,0.49499,0.7515,0.07014,0.07014,0.74148,0.28056
0.81563,0.66533,0.37675,0.30461,0.54709,0.62124,0.3487,0.088176,0.6994,0.51303
0.16834,0.16633,0.28858,0.67735,0.77756,0.83567,0.84369,0.39279,0.12224,0.52104
0.56713,0.40281,0.16032,0.31463,0.19639,0.55311,0.23046,0.97194,0.19639,0.5491
0.25852,0.89379,0.97796,0.33667,0.70541,0.58517,0.10421,0.26854,0.67335,0.14228
0.084168,0.41283,0.97595,0.66333,0.27655,0.499,0.98998,0.95591,0.17435,0.56313
0.51703,0.52505,0.85972,0.56713,0.2485,0.93186,0.9499,0.84569,0.68737,0.02004
0.46693,0.59319,0.2485,0.25651,0.50301,0.024048,0.90381,0.12425,0.46894,0.062124
0.004008,0.56112,0.026052,0.16834,0.26653,0.18236,0.91984,0.23447,0.70741,0.17435
0.97395,0.6994,0.94589,0.78557,0.45491,0.78958,0.80561,0.71543,0.32265,0.87575
0.094188,0.36072,0.70541,0.98196,0.48898,0.10421,0.59319,0.35271,0.69339,0.98798
0.78557,0.97796,0.85772,0.93788,0.71142,0.90381,0.18036,0.52104,0.80962,0.66333
0.40681,0.21643,0.55912,0.67936,0.98798,0.31062,0.90581,0.18236,0.50701,0.004008
0.60321,0.82565,0.99198,0.80762,0.67735,0.39679,0.93186,0.41884,0.6513,0.67134
0.88577,0.83768,0.37074,0.41884,0.022044,0.11222,0.048096,0.86373,0.87375,0.2505
0.042084,0.11022,0.67335,0.29259,0.50701,0.53106,0.06012,0.2986,0.27856,0.66533
0.94389,0.004008,0.22846,0.47695,0.39679,0.93587,0.61122,0.43086,0.67735,0.50701
0.77756,0.44489,0.47695,0.60521,0.91383,0.50701,0.81563,0.31864,0.68337,0.98998
0.65531,0.094188,0.69539,0.88778,0.008016,0.51703,0.97595,0.85772,0.71743,0.998
0.48898,0.28257,0.31263,0.72545,0.96192,0.34669,0.23647,0.91784,0.16032,0.45691
0.07014,0.91784,0.84369,0.9519,0.51904,0.66934,0.8497,0.43287,0.6493,0.19639
0.34068,0.26653,0.006012,0.57715,0.002004,0.8517,0.0501,0.21042,0.27655,0.77756
0.54309,0.1002,0.63126,0.36072,0.53106,0.95792,0.008016,0.082164,0.49499,0.75952
0.53106,0.34068,0.77956,0.40681,0.17635,0.15431,0.87375,0.81563,0.98998,0.91784
0.67335,0.014028,0.07014,0.53106,0.82565,0.55912,0.57114,0.68938,0.74349,0.2024
0.38677,0.95391,0.5992,0.82966,0.81162,0.66533,0.19238,0.21643,0.8497,0.79559
0.53707,0.58517,0.78357,0.21242,0.49098,0.83166,0.28257,0.48898,0.064128,0.23447
0.44289,0.28056,0.94188,0.58717,0.48497,0.75752,0.39479,0.38277,0.61323,0.57715
0.83166,0.98798,0.35271,0.16633,0.15832,0.91984,0.34669,0.43888,0.5491,0.53908
0.58918,0.76754,0.20842,0.60321,0.95391,0.94188,0.39679,0.61523,0.87776,0.86172
0.55711,0.63327,0.62725,0.72144,0.22244,0.96994,0.71743,0.40681,0.27054,0.27255
0.53307,0.65531,0.034068,0.72745,0.79559,0.63126,0.24449,0.99399,0.04008,0.78958
0.61323,0.62725,0.73347,0.61523,0.91182,0.92585,0.52705,0.92184,0.20641,0.84168
0.43687,0.94389,0.38677,0.7976,0.57315,0.96593,0.27054,0.63126,0.86774,0.19439
0.014028,0.066132,0.098196,0.7014,0.30661,0.37876,0.26453,0.46894,0.39479,0.058116
0.61523,0.022044,0.094188,0.4489,0.092184,0.86774,0.87174,0.45491,0.66733,0.75752
0.97796,0.85972,0.02004,0.8477,0.47896,0.7976,0.86373,0.19038,0.1002,0.34269
0.26653,0.15832,0.18437,0.50902,0.2024,0.95391,0.39279,0.21844,0.11423,0.7976
0.68737,0.078156,0.76152,0.3988,0.20641,0.43487,0.46493,0.26653,0.22044,0.94389
0.85571,0.17435,0.95591,0.63727,0.018036,0.72144,0.55311,0.37876,0.99599,0.81563
0.61924,0.7996,0.95992,0.34269,0.46092,0.79559,0.67936,0.81964,0.78156,0.499
0.93988,0.65331,0.94389,0.54709,0.998,0.46092,0.78357,0.33868,0.14228,0.1523
0.98998,0.3006,0.46493,0.43888,0.25251,0.54108,0.068136,0.94589,0.77956,0.76754
0.50501,0.58317,0.23447,0.18036,0.95591,0.45892,0.40481,0.62325,0.23046,0.54108
0.24649,0.51102,0.68737,0.0501,0.77555,0.17435,0.036072,0.65731,0.83367,0.88978
0.69739,0.29058,0.499,0.16232,0.21443,0.26453,0.32465,0.48297,0.99399,0.26653
0.93788,0.28457,0.60321,0.77355,0.44088,0.67134,0.29058,0.50501,0.52104,0.60922
0.2004,0.33467,0.42685,0.49699,0.61723,0.88176,0.65331,0.62124,0.10421,0.61323
0.81162,0.64128,0.21042,0.22445,0.85571,0.56313,0.67134,0.24449,0.91583,0.63727
0.40882,0.43487,0.17234,0.91383,0.8497,0.74549,0.43086,0.45291,0.8016,0.72144
0.40281,0.50902,0.15431,0.022044,0.26253,0.95992,0.20842,0.85972,0.54709,0.48697
0.42084,0.81162,0.73547,0.83768,0.54309,0.64128,0.85371,0.87575,0.72345,0.33667
0.35271,0.87976,0.9519,0.48497,0.45892,0.35271,0.68136,0.1523,0.71543,0.42485
0.1483,0.024048,0.88377,0.30261,0.47094,0.35471,0.56914,0.51102,0.9519,0.54709
0.95992,0.9018,0.5511,0.86774,0.68537,0.88778,0.2986,0.88377,0.71944,0.83768
0.46894,0.88577,0.27455,0.47495,0.27856,0.026052,0.81764,0.20842,0.65331,0.43287
0.87174,0.46493,0.50501,0.19439,0.37475,0.51904,0.93387,0.9519,0,0.2986
0.18838,0.45691,0.27255,0.046092,0.14028,0.11022,0.86974,0.28056,0.96192,0.2485
0.064128,0.51703,0.67735,0.81563,0.6513,0.2024,0.72545,0.45892,0.42485,0.8978
0.37876,0.8998,0.31062,0.82365,0.73547,0.46894,0.86172,0.55711,0.35872,0.80561
0.12625,0.78557,0.11222,0.54309,0.38477,0.59519,0.72946,0.32866,0.11623,0.45491
0.1984,0.91182,0.76954,0.99198,0.97395,0.80561,0.62725,0.054108,0.26854,0.3507
0,0.91583,0.61723,0.98397,0.66533,0.16633,0.09018,0.33066,0.87575,0.15431
0.99599,0.34469,0.87776,0.53707,0.63126,0.12425,0.59719,0.79158,0.48697,0.78758
0.02004,0.23848,0.054108,0.89579,0.34269,0.91383,0.53507,0.22846,0.59118,0.62525
0.28257,0.54709,0.43287,0.7495,0.92786,0.85972,0.22244,0.11423,0.83166,0.16834
0.062124,0.3487,0.31864,0.44689,0.77154,0.95591,0.82565,0.96593,0.36874,0.17034
0.26453,0.7014,0.4509,0.39679,0.43687,0.38477,0.92786,0.95391,0.23647,0.6994
0.55511,0.19238,0.51503,0.79359,0.64128,0.13427,0.46092,0.77756,0.57515,0.58116
0.64729,0.01002,0.4489,0.27255,0.38277,0.74749,0.86774,0.71142,0.60521,0.50501
0.81964,0.62325,0.23246,0.50501,0.21844,0.38878,0.76353,0.46293,0.22445,0.44088
0.016032,0.55711,0.35671,0.46493,0.57515,0.33467,0.01002,0.66733,0.59719,0.4489
0.54709,0.93186,0.5491,0.054108,0.24048,0.004008,0.79359,0.23647,0.5992,0.19038
0.63727,0.028056,0.41082,0.012024,0.042084,0.62926,0.29659,0.046092,0.53106,0.018036
0.41884,0.85371,0.64729,0.082164,0.6493,0.70541,0.85772,0.12826,0.58517,0.14629
0.76152,0.95992,0.042084,0.91984,0.72745,0.22244,0.066132,0.74749,0.8978,0.91583
0.62725,0.41483,0.39279,0.74549,0.87174,0.36673,0.17635,0.56914,0.91784,0.66934
0.09018,0.14629,0.22645,0.15832,0.80361,0.87375,0.8978,0.61323,0.78758,0.36473
0.82164,0.4489,0.69739,0.35471,0.42084,0.10822,0.21643,0.25251,0.32866,0.62325
0.62124,0.32665,0.98597,0.2024,0.92184,0.82966,0.85571,0.36473,0.499,0.97996
0.67535,0.43287,0.87375,0.45691,0.13627,0.022044,0.13226,0.39479,0.18036,0.46092
0.36673,0.23647,0.34469,0.93186,0.50902,0.68337,0.9479,0.14629,0.14629,0.70541
0.59719,0.2485,0.28457,0.33467,0.048096,0.48297,0.75952,0.90782,0.86373,0.93988
0.88377,0.44088,0.068136,0.55912,0.96794,0.88577,0.70341,0.65331,0.96794,0.3988
0.79359,0.78357,0.21643,0.37074,0.2004,0.59719,0.67335,0.39078,0.76754,0.8016
0.41483,0.22044,0.048096,0.41483,0.08016,0.03006,0.95391,0.88176,0.52305,0.006012
0.80962,0.1503,0.25451,0.01002,0.14629,0.83768,0.11022,0.096192,0.83567,0.87174
0.58717,0.64729,0.80762,0.80962,0.51303,0.69138,0.18838,0.60521,0.38277,0.21643
0.61122,0.60922,0.54108,0.42685,0.94589,0.096192,0.15431,0.77154,0.65932,0.16433
0.86774,0.27655,0.77355,0.12425,0.14228,0.2505,1,0.34669,0.76353,0.1984
0.6513,0.53307,0.44289,0.11423,0.67335,0.52705,0.41283,0.028056,0.10822,0.68537
0.86573,0.81363,0.34269,0.70942,0.082164,0.48096,0.25451,0.91182,0.52705,0.024048
0.83567,0.59519,0.008016,0.62525,0.75551,0.1022,0.84569,0.80561,0.31663,0.25451
0.038076,0.056112,0.49299,0.81162,0.29058,0.84168,0.32064,0.11623,0.17234,0.87375
0.34269,0.83166,0.072144,0.57114,0.40281,0.97996,0.96994,0.53307,0.35271,0.95391
0.91583,0.63928,0.85371,0.90381,0.42485,0.14629,0.16633,0.23046,0.058116,0.58717
0.32265,0.68737,0.28257,0.22044,0.43086,0.44489,0.97996,0.16032,0.8998,0.30661
0.31864,0.26854,0.59319,0.68136,0.61122,0.57315,0.5491,0.5992,0.91383,0.28858
0.43086,0.67535,0.998,0.51102,0.2505,0.94389,0.1483,0.5491,0.026052,0.81363
0.77956,0.10621,0.082164,0.52906,0.72545,0.98798,0.96593,0.74148,0.94389,0.33868
0.7976,0.42285,0.1503,0.78156,0.74749,0.53707,0.78758,0.14228,0.46092,0.27655
0.57315,0.084168,0.45491,0.88978,0.96994,0.016032,0.45491,0.2004,0.22846,0.48297
0.41082,0.72345,0.75952,0.43287,0.31663,0.16032,0.41483,0.078156,0.47094,0.24248
0.6493,0.78758,0.93788,0.69539,0.77355,0.68737,0.93587,0.82565,0.48497,0.23647
0.98196,0.96393,0.8477,0.46693,0.28257,0.67335,0.10621,0.97996,0.5511,0.18036
0.58116,0.93387,0.86974,0.54509,0.03006,0.60321,0.6513,0.17435,0.054108,0.63527
0.66733,0.074148,0.80361,0.73146,0.02004,0.38076,0.12024,0.44088,0.92585,0.9499
0.27455,0.47695,0.004008,0.2986,0.9018,0.034068,0.47695,0.3507,0.76954,0.11022
0.37675,0.501,0.36273,0.14429,0.38677,0.16834,0.53707,0.35872,0.25451,0.71944
0.59319,0.22645,0.66333,0.40882,0.43888,0.77756,0.56112,0.47094,0.018036,0.99399
0.21443,0.57515,0.066132,0.63327,0.16633,0.18437,0.65932,0.62525,0.41683,0.094188
0.9479,0.85571,1,0.14629,0.18437,0.44289,0.44489,0.13226,0.12826,0.13026
0.066132,0.59719,0.01002,0.55711,0.14429,0.27054,0.99599,0.29459,0.36473,0.43086
0.8497,0.93988,0.04008,0.39279,0.74549,0.30261,0.69138,0.42685,0.18236,0.83567
0.23647,0.058116,0.92184,0.21844,0.57715,0.79359,0.98196,0.87776,0.1503,0.11623
0.67936,0.08016,0.8016,0.5491,0.7996,0.33868,0.51703,0.7495,0.58717,0.60321
0.93186,0.28858,0.13427,0.66934,0.23647,0.29459,0.77355,0.6513,0.10621,0.038076
0.018036,0.88778,0.37475,0.58317,0.87375,0.3487,0.75551,0.501,0.49299,0.34669
0.2505,0.03006,0.71142,0.074148,0.94188,0.43287,0.94188,0.51904,0.086172,0.86974
0.7996,0.67936,0.40882,0.82565,0.35471,0.21443,0.92585,0.28457,0.31864,0.40281
0.72745,0.4509,0.32665,0.88176,0.37675,0.44689,0.54108,0.87375,0.54108,0.17635
0.65731,0.87776,0.89379,0.41283,0.61924,0.98196,0.85972,0.29659,0.62525,0.6513
0.73547,0.52104,0.13026,0.052104,0.8998,0.76954,0.42084,0.53106,0.28056,0.22846
0.25451,0.11222,0.21844,0.66733,0.096192,0.39279,0.2004,0.20641,0.11824,0.23046
0.58317,0.17034,0.22244,0.92986,0.28457,0.46493,0.61924,0.68136,0.1523,0.068136
0.074148,0.92184,0.33667,0.81363,0.41683,0.97194,0.33267,0.82365,0.42685,0.31263
0.25251,0.53908,0.67535,0.70541,0.28056,0.53507,0.83567,0.23848,0.95992,0.57315
0.28056,0.29659,0.6012,0.59719,0.9479,0.29058,0.88778,0.20441,0.50501,0.80962
0.85772,0.31062,0.66934,0.96393,0.17836,0.19639,0.66132,0.47295,0.73547,0.39679
0.96593,0.66934,0.63928,0.62926,0.16834,0.60922,0.96393,0.58116,0.03006,0.37675
0.58517,0.25852,0.58918,0.35872,0.07014,0.2004,0.34068,0.19238,0.80361,0.74349
0.29659,0.81764,0.71743,0.91583,0.60321,0.34269,0.78557,0.32064,0.14429,0.95792
0.98597,0.46092,0.17635,0.19038,0.016032,0.27856,0.36072,0.68337,0.61122,0.87776
0.87575,0.64329,0.40481,0.76353,0.054108,0.40481,0.58517,0.002004,0.8517,0.04008
0.60521,0.12224,0.44489,0.76954,0.36874,0.26253,0.64729,0.52705,0.77355,0.36273
0.034068,0.1022,0.044088,0.83567,0.068136,0.6012,0.82766,0.86974,0.501,0.37275
0.60721,0.77355,0.2986,0.76553,0.16232,0.32064,0.31263,0.87976,0.22244,0.86373
0.57715,0.28657,0.91182,0.67535,0.80962,0.77956,0.7976,0.49699,0.94589,0.74749
0.19439,0.77154,0.8517,0.60922,0.8978,0.084168,0.48898,0.53507,0.15832,0.86573
0.11222,0.57114,0.24649,0.38076,0.33066,0.37275,0.21443,0.2505,0.37675,0.39479
0.39479,0.98597,0.47495,0.18838,0.074148,0.72946,0.19038,0.26052,0.93186,0.91182
0.24248,0.83968,0.18637,0.93387,0.78557,0,0.086172,0.77355,0.37876,0.35271
0.60922,0.13828,0.078156,0.23647,0.18236,0.13627,0.53908,0.77555,0.41483,0.29459
0.59118,0.94188,0.062124,0.95992,0.3487,0.13828,0.26052,0.37675,0.59519,0.72946
