0.92184,0.84569,0.85972,0.94389,0.87776,0.2986,0.24048,0.72946,0.038076,0.2505,0.83968
0.96192,0.25852,0.50301,0.97796,0.13828,0.23447,0.88577,0.25251,0.46493,0.59319,0.36673
0.25651,0.79559,0.15832,0.71543,0.85972,0.074148,0.088176,0.044088,0.9499,0.35671,0.93387
0.26253,0.88176,0.23046,0.086172,0.90581,0.53507,0.74749,0.25651,0.30461,0.58317,0.30261
0.064128,0.052104,0.54509,0.02004,0.64128,0.93788,0.43687,0.08016,0.062124,0.70741,0.27655
0.42685,0.63327,0.26253,0.32665,0.45291,0.62926,0.92585,0.5992,0.84569,0.37876,0.20641
0.098196,0.69539,0.27455,0.70541,0.66733,0.14629,0.004008,0.4008,0.44088,0.54309,0.1503
0.046092,0.59319,0.21042,0.89579,0.2986,0.22244,0.9018,0.17234,0.25451,0.8477,0.1022
0.42886,0.66733,0.62325,0.77355,0.73747,0.60721,0.3487,0.9479,0.54108,0.23246,0.82164
0.68737,0.32465,0.91583,0.25251,0.83567,0.52906,0.54509,0.13226,0.39479,0.72545,0.56313
0.28257,0.30661,0.48297,0.72946,0.99198,0.85571,0.084168,0.37074,0.62325,0.25251,0.27255
0.22244,0.71743,0.43888,0.082164,0.9519,0.55511,0.28457,0.37275,0.15631,0.83166,0.012024
0.26453,0.90782,0.2986,0.95391,0.042084,0.076152,0.48096,0.64529,0.57315,0.066132,0.70942
0.14429,0.23246,0.13226,0.22645,0.1002,0.22044,0.7495,0.68537,0.3006,0,0.27856
0.036072,0.7014,0.12625,0.85571,0.82966,0.052104,0.99198,0.8477,0.68136,0.30862,0.29459
0.17435,0.29058,0.8998,0.36673,0.89579,0.95792,0.14228,0.71343,0.31062,0.7515,0.53707
0.84168,0.016032,0.34469,0.9499,0.022044,0.1002,0.93186,0.54309,0.23246,0.15832,0.13828
0.81162,0.55511,0.90581,0.026052,0.20842,0.018036,0.17635,0.15631,0.1022,0.22244,0.24048
0.8978,0.57916,0.64729,0.41082,0.58517,0.26854,0.97996,0.38076,0.96994,0.23848,0.37475
0.78357,0.63126,0.30461,0.13026,0.48297,0.064128,0.42685,0.09018,0.66333,0.59719,0.96794
0.1523,0.006012,0.57515,0.93186,0.97595,0.45691,0.042084,0.69539,0.93387,0.29058,0.93587
0.92585,0.33467,0.30862,0.25651,0.34669,0.63727,0.83968,0.87174,0.71743,0.21844,0.71343
0.65331,0.31062,0.77956,0.70341,0.062124,0.998,0.7515,0.53908,0.69739,0.16032,0.41884
0.32866,0.5511,0.40481,0.6994,0.40481,0.046092,0.48497,0.15431,0.97996,0.74549,0.63928
0.8998,0.15631,0.86774,0.8016,0.60922,0.66733,0.21042,0.72144,0.24248,0.23647,0.61723
0.74549,0.38076,0.51102,0.501,0.18236,0.60922,0.42485,0.38277,0.87575,0.62124,0.14228
0.60922,0.83166,0.38677,0.1002,0.10621,0.65932,0.5511,0.22645,0.19639,0.71743,0.90581
0.1503,0.014028,0.35872,0.074148,0.38076,0.40882,0.092184,0.19238,0.6012,0.26253,0.91383
0.056112,0.76353,0.08016,0.72545,0.16433,0.41683,0.34469,0.4489,0.88176,0.35471,0.89178
0.34669,0.24449,0.82565,0.53307,0.31062,0.57315,0.90782,0.18236,0.0501,0.14028,0.88978
0.40681,0.52104,0.87776,0.77956,0.62926,0.63928,0.38277,0.1523,0.88978,0.2004,0.79158
0.034068,0.31864,0.33066,0.28457,0.28657,0.80361,0.69339,0.84369,0.13828,0.048096,0.62725
0.44088,0.88978,0.2004,0.90982,0.48898,0.098196,0.33467,0.81363,0.33267,0.1503,0.66934
0.44489,0.5992,0.032064,0.98998,0.29459,0.36473,0.49699,0.016032,0.92986,0.65932,0.98998
0.48697,0.46293,0.32866,0.37876,0.83166,0.64529,0.71543,0.92986,0.75351,0.59118,0.499
0.14629,0.32064,0.94389,0.33267,0.33267,0.47295,0.33667,0.90982,0.7996,0.66533,0.032064
0.9018,0.19038,0.40882,0.65731,0.70942,0.8477,0.88978,0.32465,0.51703,0.12826,0.38878
0.75952,0.73948,0.92986,0.25451,0.12826,0.48497,0.64729,0.23046,0.90982,0.58517,0.998
0.62926,0.48497,0.23447,0.42285,0.76553,0.27655,0.75351,0.18437,0.56112,0.98196,0.60321
0.37275,0.29259,0.18838,0.87776,0.47695,0.81363,0.54108,0.81764,0.29459,0.6513,0.76954
0.31263,0.20842,0.14429,0.76353,0.96593,0.85371,0.6012,0.16032,0.71142,0.042084,0.44088
0.1022,0.43487,0.01002,0.1483,0.35671,0.33066,0.998,0.42485,0.058116,0.56513,0.28657
0.33267,0.17635,0.89579,0.03006,0.11824,0.31864,0.66533,0.074148,0.58116,0.62725,0.68337
0.57515,0.59118,0.81162,0.73547,0.86774,0.18637,0.012024,0.91383,0.98597,0.12625,0.086172
0.79158,0.9018,0.7014,0.68938,0.62325,0.28257,0.16433,0.11423,0.58317,0.33267,1
0.024048,0.99399,0.66132,0.61122,0.41483,0.77555,0.53106,0.63928,0.95992,0.44689,0.46693
0.46293,0.96393,0.50701,0.95591,0.97996,0.52505,0.79559,0.91984,0.99599,0.87976,0.75351
0.36273,0.026052,0.98798,0.77154,0.47295,0.75351,0.076152,0.59118,0.93587,0.55511,0.53507
0.43287,0.39078,0.16834,0,0.13627,0.88176,0.95792,0.036072,0.37475,0.91784,0.86573
0.33467,0.18637,0.98998,0.34469,0.11623,0.91583,0.65331,0.04008,0.7976,0.03006,0.46493
0.81363,0.42084,0.30661,0.62926,0.56713,0.86172,0.68337,0.60521,0.85371,0.63527,0.59319
0.66533,0.24248,0.18437,0.68537,0.13427,0.8998,0.46693,0.49299,0.07014,0.89579,0.99599
0.61523,0.002004,0.87375,0.37475,0.88978,0.99399,0.81764,0.48898,0.20641,0.088176,0.32064
0.4509,0.61924,0.88377,0.33467,0.39078,0.98397,0.67335,0.27255,0.51303,1,0.076152
1,0.098196,0.058116,0.16433,0.36273,0.2505,0.61723,0.43888,0.098196,0.30261,0.41483
0.27054,0.76152,0.83367,0.30461,0.11022,0.47094,0.61122,0.46493,0.068136,0.77154,0.33667
0.64529,0.30261,0.54309,0.42084,0.40681,0.94589,0.2024,0.76152,0.49699,0.092184,0.89379
0.39479,0.59719,0.41483,0.006012,0.96794,0.57515,0.018036,0.66333,0.37675,0.12224,0.19439
0.19038,0.38677,0.52906,0.64128,0.15431,0.5511,0.13627,0.46894,0.67335,0.58717,0.51303
0.5992,0.018036,0.92786,0.67535,0.004008,0.72745,0.2004,0.80762,0.85972,0.97996,0.21844
0.24649,0.55912,0.26453,0.90782,0.17435,0.82164,0.046092,0.02004,0.93988,0.70541,0.08016
0.98798,0.70942,0.74349,0.52104,0.12625,0.028056,0.52505,0.03006,0.14629,0.28858,0.34068
0.76954,0.46693,0.39479,0.19439,0.006012,0.5491,0.96192,0.54509,0.39279,0.004008,0.89579
0.63727,0.57715,0.57315,0.016032,0.18036,0.17635,0.94589,0.5491,0.46894,0.99198,0.038076
0.038076,0.72144,0.11623,0.4008,0.81764,0.86373,0.77555,0.84168,0.092184,0.95591,0.58717
0.30862,0.77555,0.76553,0.31864,0.91984,0.24449,0.8497,0.80361,0.83968,0.014028,0.04008
0.31062,0.67134,0.83968,0.41683,0.83768,0.34068,0.86172,0.48497,0.27255,0.43888,0.23046
0.72545,0.2986,0.50902,0.24649,0.54108,0.58116,0.41683,0.73146,0.68537,0.92184,0.66333
0.74749,0.91984,0.45291,0.91182,0.78758,0.73948,0.10621,0.97595,0.78758,0.60721,0.16032
0.70541,0.58918,0.21643,0.056112,0.75952,0.86573,0.014028,0.012024,0.998,0.95992,0.6493
0.36874,0.75351,0.25852,0.86373,0,0.054108,0.13226,0.2024,0.13226,0.076152,0.34269
0.77154,0.9519,0.9479,0.17034,0.86373,0.7495,0.22846,0.13627,0.56713,0.79359,0.17234
0.38076,0.40681,0.68136,0.12826,0.032064,0.51503,0.3507,0.18838,0.076152,0.43086,0.034068
0.29659,0.69339,0.501,0.24449,0.71543,0.96593,0.66934,0.83367,0.53707,0.74349,0.17435
0.69539,0.61323,0.72745,0.89178,0.62525,0.37074,0.87375,0.29058,0.83567,0.33066,0.036072
0.10621,0.21844,0.42485,0.11423,0.6012,0.66333,0.4489,0.66934,0.2004,0.86774,0.22244
0.93587,0.5491,0.85571,0.04008,0.084168,0.78758,0.34669,0.36072,0.74148,0.58918,0.35872
0.81563,0.3988,0.76754,0.88377,0.73347,0.18437,0.44489,0.85772,0.76152,0.67735,0.1984
0.16834,0.16633,0.77555,0.83968,0.77756,0.1523,0.17034,0.23848,0.62124,0.52104,0.12826
0.82766,0.7495,0.16032,0.47695,0.43687,0.99198,0.91182,0.97194,0.04008,0.5491,0.46092
0.25852,0.89379,0.97796,0.49299,0.70541,0.76152,0.94188,0.78758,0.60721,0.14228,0.54108
0.46894,0.2024,0.88176,0.61924,0.91383,0.18838,0.81964,0.95591,0.82966,0.40681,0.77956
0.4489,0.43287,0.37675,0.30661,0.93988,0.6012,0.07014,0.66533,0.81764,0.02004,0.014028
0.82365,0.59519,0.2485,0.54709,0.50301,0.19639,0.81563,0.93186,0.22044,0.78758,0.32265
0.33868,0.54108,0.51703,0.38878,0.53507,0.18236,0.068136,1,0.75752,0.99599,0.73146
0.97395,0.6994,0.94589,0.48697,0.69138,0.78958,0.72144,0.92786,0.11623,0.60521,0.39479
0.094188,0.27856,0.32665,0.90381,0.35271,0.10421,0.37275,0.44489,0.69339,0.21443,0.42485
0.78557,0.39279,0.51503,0.51503,0.499,0.35671,0.18036,0.85972,0.80962,0.66333,0.50301
0.83768,0.21643,0.14028,0.32465,0.74349,0.06012,0.26653,0.12826,0.77555,0.9519,0.37275
0.36673,0.18036,0.24048,0.23447,0.67735,0.32866,0.37675,0.076152,0.6513,0.89178,0.88577
0.18838,0.71543,0.37074,0.41884,0.84569,0.2004,0.85972,0.86373,0.80762,0.83567,0.51703
0.95992,0.85972,0.33267,0.29259,0.50701,0.28858,0.06012,0.56313,0.1984,0.17635,0.63727
0.61924,0.004008,0.83166,0.78758,0.22445,0.20441,0.21844,0.084168,0.96794,0.88377,0.35471
0.044088,0.51904,0.70942,0.60521,0.2505,0.25251,0.90381,0.31864,0.61723,0.57114,0.07014
0.93988,0.094188,0.84369,0.32064,0.16032,0.92786,0.35271,0.63126,0.12425,0.21042,0.80361
0.51102,0.34669,0.31263,0.094188,0.056112,0.44489,0.62926,0.002004,0.52305,0.47094,0.34669
0.07014,0.91784,0.22044,0.34269,0.15832,0.73347,0.68737,0.52505,0.056112,0.012024,0.17836
0.34068,0.55311,0.43287,0.57715,0.46894,0.4008,0.0501,0.41884,0.8998,0.38076,0.48297
0.54309,0.23447,0.02004,0.47094,0.43287,0.18036,0.53307,0.082164,0.44489,0.31062,0.59719
0.91583,0.14028,0,0.87575,0.074148,0.92986,0.054108,0.064128,0.3507,0.71142,0.84369
0.25251,0.998,0.19639,0.76553,0.35872,0.68737,0.25451,0.61523,0.74349,0.072144,0.9499
0.012024,0.53707,0.30261,0.82966,0.53707,0.51703,0.19238,0.75952,0.88778,0.52705,0.78156
0.2004,0.58517,0.78357,0.51102,0.52906,0.13427,0.44088,0.21443,0.82164,0.27455,0.12425
0.50701,0.1002,0.14629,0.69739,0.21643,0.25852,0.20641,0.57916,0.11824,0.50501,0.63126
0.83166,0.98798,0.35271,0.16633,0.1984,0.60521,0.034068,0.7495,0.37074,0.33467,0.56914
0.58918,0.52505,0.34669,0.32265,0.95391,0.94188,0.094188,0.008016,0.67936,0.45892,0.16633
0.55711,0.63527,0.62725,0.7976,0.67335,0.96994,0.2986,0.3006,0.45291,0.3006,0.24248
0.42485,0.68337,0.034068,0.92786,0.81363,0.63126,0.3988,0.99399,0.12826,0.78958,0.47295
0.22645,0.62725,0.41283,0.098196,0.51303,0.32064,0.52705,0.0501,0.98196,0.33868,0.30461
0.73948,0.8998,0.13427,0.14629,0.29659,0.012024,0.82766,0.12625,0.2505,0.53106,0.6994
0.014028,0.17234,0.55511,0.39679,0.74549,0.37876,0.36072,0.10822,0.81964,0.058116,0.80561
0.15431,0.46092,0.056112,0.4489,0.38878,0.41483,0.65731,0.45491,0.42285,0.50301,0.84168
0.16633,0.19639,0.94188,0.018036,0.47896,0.48297,0.86373,0.52104,0.1002,0.90381,0.52705
0.74148,0.15832,0.67735,0.59118,0.74749,0.95391,0.39279,0.086172,0.11423,0.78156,0.98597
0.84369,0.078156,0.96794,0.98397,0.98597,0.43487,0.32265,0.25451,0.92385,0.94389,0.38076
0.7515,0.60321,0.58517,0.34669,0.16834,0.86974,0.41884,0.37876,0.42084,0.82565,0.65731
0.11623,0.7996,0.42285,0.50501,0.026052,0.71543,0.67936,0.2485,0.92184,0.499,0.7014
0.93387,0.65331,0.59719,0.34068,0.998,0.14429,0.72345,0.33868,0.50902,0.1523,0.71142
0.22044,0.3006,0.46493,0.43888,0.018036,0.54108,0.83567,0.16232,0.26653,0.82164,0.52906
0.87174,0.58317,0.8497,0.18036,0.14228,0.72144,0.12826,0.78156,0.25852,0.064128,0.45291
0.59319,0.79158,0.68737,0.69339,0.15631,0.034068,0.40281,0.65731,0.83367,0.88978,0.40882
0.98998,0.89178,0.499,0.16232,0.7014,0.87375,0.86774,0.83166,0.62926,0.61323,0.42084
0.79359,0.28457,0.038076,0.65331,1,0.50501,0.90982,0.22846,0.52104,0.60922,0.6012
0.09018,0.68537,0.42685,0.42685,0.61723,0.12625,0.48898,0.88778,0.95591,0.48898,0.75752
0.27455,0.36874,0.13828,0.12625,0.85571,0.59519,0.67134,0.24449,0.56313,0.92385,0.8978
0.40882,0.57114,0.04008,0.61323,0.12224,0.87776,0.53908,0.67936,0.97595,0.6493,0.56513
0.85772,0.058116,0.67134,0.5992,0.37675,0.34669,0.97796,0.45291,0.2485,0.3988,0.47094
0.42084,0.29659,0.41683,0.83768,0.21242,0.81563,0.32465,0.072144,0.39679,0.33667,0.51904
0.89178,0.19439,0.9519,0.83367,0.23046,0.96393,0.17435,0.53707,0.76754,0.96593,0.68537
0.1483,0.74549,0.87174,0.30261,0.43888,0.88778,0.12224,0.51102,0.46693,0.54709,0.10421
0.53106,0.32866,0.5511,0.86774,0.26253,0.93186,0.59719,0.94188,0.53908,0.83768,0.10621
0.54108,0.93788,0.51303,0.47495,0.91182,0.026052,0.18437,0.20842,0.65331,0.45691,0.77355
0.068136,0.96994,0.78758,0.60321,0.5992,0.86774,0.23848,0.11623,0.32064,0.74749,0.77154
0.93186,0.41683,0.92585,0.046092,0.14028,0.11423,0.86974,0.28056,0.24449,0.2485,0.62525
0.53908,0.51703,0.17635,0.8517,0.42285,0.2024,0.91784,0.35271,0.64729,0.77355,0.60721
0.12224,0.32265,0.31062,0.80361,0.32465,0.46894,0.97395,0.55711,0.61122,0.61924,0.8998
0.12625,0.87174,0.69138,0.1022,0.76754,0.39279,0.57515,0.32866,0.32265,0.45491,0.95391
0.64128,0.37675,0.61122,0.64529,0.93587,0.63527,0.62725,0.54108,0.6994,0.3507,0.18838
0.062124,0.12425,0.61723,0.26052,0.66533,0.97796,0.09018,0.62124,0.47896,0.2024,0.90381
0.032064,0.34469,0.95792,0.87174,0.63126,0.76553,0.51703,0.16433,0.14028,0.68938,0.43287
0.9499,0.8477,0.62124,0.69138,0.34269,0.92385,0.77756,0.81563,0.8497,0.3487,0.97796
0.49499,0.54709,0.014028,0.36072,0.92786,0.02004,0.22244,0.24048,0.17635,0.16834,0.4509
0.5511,0.56112,0.022044,0.7996,0.51503,0.95591,0.59319,0.14629,0.72946,0.61523,0.99198
0.33667,0.55711,0.4509,0.6513,0.19639,0.91984,0.90581,0.47295,0.96593,0.41683,0.13026
0.60721,0.65731,0.9499,0.97996,0.36473,0.83166,0.93587,0.73948,0.20842,0.58116,0.64729
0.12024,0.086172,0.88978,0.80962,0.6513,0.74749,0.11824,0.71142,0.014028,0.4008,0.98397
0.81964,0.62325,0.32064,0.88577,0.94589,0.67735,0.8517,0.83567,0.012024,0.034068,0.61122
0.76353,0.37876,0.72946,0.48297,0.57515,0.33467,0.17836,0.66733,0.01002,0.4489,0.09018
0.72144,0.51303,0.5491,0.012024,0.8477,0.3507,0.29058,0.86774,0.18036,0.6012,0.046092
0.41884,0.78156,0.41082,0.51703,0.26653,0.27455,0.29659,0.79158,0.29659,0.71944,0.90982
0.47695,0.13427,0.35671,0.22846,0.6493,0.70541,0.85772,0.82766,0.58517,0.48096,0.97996
0.45691,0.26653,0.57114,0.91984,0.60321,0.67335,0.066132,0.43687,0.8978,0.85772,0.45691
0.71543,0.57515,0.098196,0.74549,0.61523,0.55711,0.57315,0.46092,0.91784,0.86573,0.45892
0.53707,0.69138,0.10621,0.048096,0.97395,0.23848,0.078156,0.61323,0.024048,0.056112,0.72946
0.18437,0.13828,0.69739,0.8477,0.97194,0.10822,0.21643,0.96794,0.89379,0.87776,0.3507
0.48096,0.72545,0.66733,0.036072,0.60521,0.82966,0.098196,0.72545,0.499,0.46092,0.87174
0.19639,0.67735,0.062124,0.81363,0.17234,0.19439,0.64329,0.39479,0.5992,0.24048,0.056112
0.86172,0.23647,0.9018,0.56513,0.50902,0.40481,0.26253,0.1022,0.094188,0.26052,0.44289
0.28858,0.58116,0.066132,0.052104,0.048096,0.46293,0.91984,0.96593,0.1483,0.34669,0.87776
0.50501,0.44088,0.28858,0.21643,0.10421,0.3006,0.49299,0.56713,0.67735,0.93788,0.052104
0.62525,0.78357,0.73747,0.55912,0.63727,0.2485,0.76954,0.68337,0.71543,0.26653,0.062124
0.77956,0.22044,0.048096,0.63928,0.08016,0.03006,0.95391,0.88176,0.93788,0.006012,0.74549
0.96393,0.49499,0.25451,0.01002,0.72144,0.23046,0.55711,0.42285,0.67535,0.1984,0.39279
0.58717,0.41082,0.28657,0.27455,0.27856,0.501,0.62525,0.57315,0.1503,0.21643,0.11222
0.6994,0.60922,0.54108,0.82365,0.89178,0.51904,0.15431,0.77154,0.36874,0.47295,0.23848
0.86774,0.94589,0.77355,0.12425,0.27255,0.9519,0.27856,0.34669,0.76353,0.82966,0.65531
0.6513,0.9479,0.44289,0.70741,0.024048,0.096192,0.35471,0.028056,0.10822,0.68537,0.14629
0,0.91383,0.34269,0.26653,0.082164,0.47495,0.57114,0.91182,0.81563,0.14429,0.31263
0.41082,0.13226,0.23647,0.53106,0.75551,0.85972,0.78758,0.85371,0.91383,0.25451,0.99399
0.89579,0.83968,0.49299,0.71743,0.098196,0.59118,0.32064,0.1002,0.3487,0.87375,0.01002
0.47896,0.17435,0.072144,0.43687,0.40281,0.97996,0.96994,0.53307,0.27455,0.95391,0.64128
0.57114,0.2505,0.85371,0.9519,0.42485,0.99599,0.47094,0.41082,0.59719,0.43287,0.11423
0.32265,0.40882,0.28257,0.91383,0.43086,0.95992,0.76353,0.47094,0.84369,0.18036,0.28858
0.63126,0.01002,0.59319,0.12024,0.58317,0.40681,0.044088,0.33667,0.072144,0.64729,0.67936
0.43086,0.51102,0.79359,0.7515,0.13226,0.04008,0.1483,0.26253,0.49299,0.81363,0.60922
0.46092,0.33267,0.082164,0.62325,0.72545,0.98798,0.96593,0.74148,0.66533,0.32665,0.69539
0.78156,0.42285,0.1503,0.72345,0.17836,0.16232,0.15832,0.066132,0.35471,0.27655,0.2024
0.25451,0.084168,0.73547,0.88978,0.38277,0.14028,0.39679,0.47896,0.22846,0.7014,0.25852
0.13427,0.47695,0.75952,0.43287,0.64729,0.67134,0.98196,0.004008,0.47094,0.90581,0.78758
0.29259,0.78758,0.93788,0.62725,0.77355,0.55912,0.11623,0.82565,0.23848,0.73747,0.90782
0.98196,0.76553,0.33667,0.2986,0.22244,0.80762,0.23447,0.11824,0.32465,0.67134,0.84569
0.58116,0.93387,0.93186,0.93788,0.52104,0.27856,0.36473,0.93387,0.054108,0.9018,0.76353
0.66733,0.074148,0.99198,0.73146,0.69739,0.25651,0.28056,0.14028,0.70341,0.9499,0.73747
0.97595,0.8497,0.22244,0.91583,0.9018,0.29459,0.038076,0.98196,0.88377,0.21242,0.62124
0.37675,0.44289,0.95591,0.52906,0.55711,0.16834,0.53707,0.64128,0.90782,0.56313,0.41283
0.40481,0.22645,0.66333,0.11222,0.87976,0.77756,0.41283,0.39679,0.018036,0.39078,0.92385
0.2024,0.91182,0.69339,0.63327,0.16633,0.62124,0.87174,0.79559,0.36273,0.5511,0.86172
0.57315,0.77154,0.63928,0.062124,0.18437,0.44289,0.55311,0.62926,0.94389,0.37074,0.97595
0.066132,0.27655,0.25251,0.49699,0.87575,0.002004,0.22044,0.27856,0.36473,0.96393,0.12024
0.93788,0.93988,0.80361,0.17635,0.30661,0.30261,0.69138,0.42685,0.18236,0.40882,0.18236
0.13026,0.38477,0.92184,0.28056,0.02004,0.79359,0.30461,0.87776,0.92585,0.11623,0.30862
0.62325,0.71944,0.61323,0.50902,0.32265,0.97395,0.6513,0.76553,0.58717,0.60321,0.5491
0.55511,0.28858,0.70541,0.64329,0.71142,0.26052,0.86573,0.6513,0.026052,0.41483,0.82365
0.018036,0.83768,0.29659,0.77555,0.66333,0.006012,0.66733,0.501,0.12224,0.97796,0.096192
