0.98798,0.72144,0.20842,0.78758,0.7495,0.81363
0.45691,0.46693,0.13226,0.78958,0.40882,0.45892
0.19238,0.16433,0.034068,0.016032,0.37876,0.41884
0.88377,0.17234,0.11623,0.80762,0.93186,0.022044
0.93387,0.49499,0.76553,0.31864,0.28257,0.91583
0.56914,0.49699,0.21242,0.41683,0.83768,0.16834
0.33267,0.2986,0.58717,0.65531,0.54108,0.58116
0.62525,0.68537,0.54509,0.77355,0.09018,0.17635
0.70541,0.58918,0.6493,0.86774,0.75952,0.24649
0.17034,0.48096,0.98998,0.86373,0.56313,0.75752
0.77154,0.60721,0.9479,0.501,0.60922,0.55711
0.38076,0.30862,0.97996,0.61523,0.004008,0.06012
0.044088,0.25651,0.501,0.22244,0.27655,0.024048
0.56112,0.16633,0.72745,0.89178,0.72745,0.37074
0.10621,0.99599,0.51503,0.18437,0.17836,0.42285
0.93587,0.75351,0.85571,0.98597,0.16232,0.52305
0.43888,0.3988,0.94389,0.67535,0.43086,0.60721
0.88176,0.74549,0.77555,0.56713,0.77756,0.1523
0.8517,0.40281,0.36673,0.37876,0.19639,0.55311
0.25852,0.89379,0.97796,0.58517,0.70541,0.90782
0.53507,0.86774,0.39279,0.55511,0.38878,0.499
0.69539,0.52505,0.96192,0.63527,0.2485,0.93186
0.46693,0.77756,0.2485,0.74549,0.50301,0.28858
0.096192,0.23046,0.8477,0.004008,0.14429,0.98196
0.26854,0.44088,0.94589,0.25251,0.91383,0.62725
0.61523,0.27856,0.64729,0.18637,0.04008,0.31062
0.78557,0.016032,0.12425,0.39279,0.37275,0.49499
0.79158,0.21643,0.55311,0.064128,0.52505,0.91383
0.96393,0.18036,0.21042,0.23447,0.6493,0.11423
0.73948,0.27655,0.04008,0.19238,0.74749,0.2004
0.97996,0.11022,0.66132,0.29259,0.042084,0.092184
0.61924,0.004008,0.30862,0.31463,0.39679,0.20441
0.92786,0.42485,0.13828,0.60521,0.038076,0.62525
0.93988,0.094188,0.83367,0.46693,0.008016,0.22244
0.68938,0.56513,0.03006,0.76754,0.056112,0.19439
0.07014,0.91784,0.17836,0.51904,0.83166,0.27856
0.34068,0.8477,0.89379,0.60922,0.46894,0.29659
0.21844,0.37475,0.78758,0.47094,0.034068,0.59118
0.76954,0.40681,0.55711,0.27655,0.49098,0.17034
0,0.98196,0.62725,0.79359,0.9499,0.55912
0.97194,0.14228,0.20641,0.14629,0.53707,0.63727
0.31062,0.36673,0.51303,0.21242,0.01002,0.49098
0.034068,0.1002,0.37675,0.028056,0.21643,0.25852
0.83166,0.86172,0.35271,0.16633,0.1984,0.91984
0.10822,0.91182,0.1984,0.94389,0.73347,0.58918
0.16433,0.17836,0.49098,0.96393,0.08016,0.96994
0.4489,0.41483,0.35471,0.61924,0.20842,0.63126
0.61323,0.12625,0.47695,0.16232,0.71743,0.19639
0.71142,0.28457,0.67134,0.71343,0.84369,0.55511
0.014028,0.022044,0.66333,1,0.69138,0.37876
0.15431,0.93587,0.65531,0.002004,0.092184,0.81563
0.16633,0.77956,0.8978,0.018036,0.16834,0.7976
0.74148,0.65731,0.18437,0.96994,0.1002,0.95391
0.20641,0.078156,0.56513,0.58116,0.25251,0.43487
0.70942,0.70741,0.9499,0.27856,0.63527,0.65531
0.77756,0.7996,0.95992,0.14429,0.45491,0.79559
0.81363,0.84569,0.21844,0.21443,0.998,0.14429
0.97796,0.3006,0.002004,0.77555,0.018036,0.54108
0.23046,0.58317,0.91583,0.18036,0.50501,0.90982
0.95792,0.79158,0.55912,0.28858,0.72345,0.70741
0.34669,0.34469,0.37074,0.80561,0.8016,0.26453
0.39679,0.41683,0.60321,0.98196,1,0.44689
0.13627,0.6513,0.42685,0.55711,0.72545,0.068136
0.27455,0.92585,0.26253,0.22445,0.85571,0.59519
0.71343,0.27054,0.34669,0.83768,0.27054,0.74549
0.85772,0.058116,0.19639,0.5992,0.45691,0.35271
0.58116,0.18838,0.098196,0.30461,0.98597,0.56513
0.78758,0.19439,0.012024,0.01002,0.78156,0.78958
0.1483,0.76152,0.81764,0.30261,0.47094,0.24048
0.36072,0.35671,0.5511,0.4509,0.74549,0.052104
0.77956,0.57315,0.76152,0.47495,0.91182,0.026052
0.87174,0.2485,0.99599,0.006012,0.61723,0.89379
0.13226,0.088176,0.12826,0.046092,0.85371,0.64529
0.53908,0.51703,0.004008,0.81563,0.6513,0.2024
0.55711,0.16032,0.31062,0.83567,0.56713,0.46894
0.98998,0.92786,0.60922,0.54309,0.76754,0.098196
0.64128,0.37675,0.69539,0.99198,0.082164,0.23848
0.032064,0.90581,0.31463,0.76954,0.66533,0.99198
0.14028,0.84369,0.76754,0.91182,0.63126,0.76553
0.02004,0.85772,0.62124,0.47896,0.78557,0.064128
0.49499,0.95391,0.43287,0.27455,0.21844,0.97996
0.062124,0.89579,0.82365,0.11022,0.77154,0.95591
0.98597,0.55711,0.64529,0.98998,0.12425,0.38477
0.55511,0.95591,0.066132,0.79559,0.36473,0.58717
0.17234,0.37876,0.41283,0.81964,0.61122,0.4008
0.81964,0.62325,0.32064,0.88577,0.94589,0.98998
0.83567,0.86373,0.37275,0.22645,0.64729,1
0.47295,0.97796,0.5491,0.61323,0.43687,0.3507
0.32465,0.48697,0.84369,0.044088,0.15431,0.27455
0.47695,0.42886,0.022044,0.59118,0.67735,0.97796
0.90782,0.11824,0.50701,0.40882,0.69539,0.058116
0.71543,0.97595,0.16433,0.25651,0.24048,0.72545
0.77555,0.54709,0.22645,0.34469,0.80361,0.6513
0.17635,0.17034,0.499,0.8477,0.2986,0.58317
0.30461,0.72545,0.98597,0.2024,0.26453,0.3988
0.34269,0.67735,0.92986,0.91784,0.13627,0.47896
0.86172,0.23647,0.69739,0.27054,0.24649,0.33667
0.80561,0.59719,0.08016,0.68737,0.57315,0.04008
0.56713,0.63727,0.038076,0.77756,0.94389,0.13627
0.98397,0.91984,0.77756,0.73948,0.86172,0.82565
0.46092,0.22044,0.98798,0.58717,0.84569,0.03006
0.80962,0.89178,0.25451,0.83367,0.59319,0.54309
0.43287,0.41082,0.006012,0.71142,0.44689,0.81964
0.61122,0.91383,0.54108,0.47695,0.68337,0.81162
0.82766,0.94589,0.40481,0.11222,0.81363,0.65731
0.6513,0.4489,0.27655,0.11423,0.87375,0.61122
0.53106,0.8517,0.88377,0.26653,0.70942,0.11824
0.41082,0.36874,0.18637,0.19439,0.75551,0.85972
0.7515,0.056112,0.49299,0.81162,0.35471,0.84168
0.076152,0.83166,0.072144,0.08016,0.40281,0.32064
0.63727,0.20641,0.85371,0.6493,0.42485,0.37275
0.9479,0.40882,0.38477,0.8497,0.50902,0.95992
0.42084,0.79559,0.59319,0.68136,0.38277,0.73146
0.43086,0.96593,0.998,0.7515,0.9519,0.77154
0.54108,0.098196,0.082164,0.52906,0.052104,0.31663
0.7976,0.42285,0.17635,0.29459,0.71543,0.53707
0.39279,0.81964,0.4489,0.38277,0.96994,0.016032
0.65731,0.83567,0.75952,0.66934,0.2505,0.13026
0.6493,0.87575,0.88176,0.63126,0.82565,0.68737
0.98196,0.33467,0.57315,0.048096,0.88577,0.96393
0.21042,0.33667,0.87776,0.7014,0.88978,0.63327
0.66733,0.074148,0.70541,0.34068,0.98798,0.38076
0.30661,0.002004,0.49699,0.91583,0.29459,0.08016
0.37675,0.02004,0.95591,0.46493,0.89178,0.77555
0.8998,0.22645,0.51904,0.53908,0.43888,0.28056
0.2024,0.16834,0.85772,0.49499,0.58717,0.92385
0.57315,0.53707,0.1523,0.062124,0.18437,0.34669
0.042084,0.46894,0.25251,0.49699,0.19038,0.27054
0.93788,0.18637,0.9018,0.64529,0.95591,0.30261
0.22445,0.50902,0.92184,0.2505,0.26854,0.34068
0.56313,0.08016,0.1002,0.64729,0.7996,0.33868
0.28657,0.28257,0.064128,0.43287,0.23647,0.29459
0.91784,0.15431,0.38277,0.33868,0.41283,0.19238
0.23246,0.9499,0.79559,0.12425,0.83567,0.43287
0.84369,0.80361,0.82164,0.25451,0.29058,0.7014
0.72745,0.62725,0.44489,0.66132,0.028056,0.97194
0.87776,0.87776,0.32265,0.41283,0.18036,0.41483
0.47094,0.86974,0.86573,0.17234,0.32064,0.76954
0.46293,0.11222,0.88778,0.93788,0.6994,0.42084
0.67335,0.43086,0.0501,0.92986,0.28457,0.19038
0.3487,0.43687,0.35671,0.32265,0.41683,0.22044
0.22244,0.57715,0.67535,0.24649,0.28056,0.02004
0.018036,0.9479,0.86172,0.012024,0.52104,0.10421
0.1503,0.69739,0.66934,0.19639,0.6012,0.83166
0.96593,0.66934,0.63928,0.16433,0.42685,0.60922
0.44289,0.50501,0.69138,0.35872,0.61523,0.83367
0.29659,0.81764,0.67936,0.98798,0.094188,0.47695
0.3507,0.23848,0.54709,0.19038,0.016032,0.92585
0.31864,0.032064,0.67335,0.8016,0.89579,0.006012
0.33868,0.012024,0.68737,0.98397,0.91784,0.87375
0.48697,0.1022,0.60721,0.68537,0.022044,0.18236
0.67134,0.07014,0.53507,0.50301,0.22645,0.64729
0.052104,0.97395,0.8497,0.75952,0.97796,0.34469
0.60521,0.99399,0.42485,0.93587,0.87174,0.6012
0.83367,0.51102,0.57515,0.38076,0.53307,0.48898
1,0.32064,0.47495,0.18838,0.49299,0.48297
0.69739,0.23447,0.26653,0.48497,0.22846,0.14629
0.82164,0.036072,0.82766,0.90381,0.55311,0.98597
0.18637,0.27455,0.24048,0.54509,0.54309,0.57315
0.34469,0.91583,0.40281,0.33066,0.43287,0.79158
0.31463,0.39679,0.40681,0.50902,0.0501,0.54709
0.76353,0.88577,0.93988,0.73347,0.71944,0.43687
0.4509,0.46092,0.52705,0.72345,0.90581,0.056112
0.028056,0.32665,0.45291,0.40481,0.58116,0.92184
0.13828,0.7495,0.98196,0.43888,0.11222,0.86373
0.47896,0.21443,0.80361,0.54108,0.58317,0.11222
0.76553,0.98998,0.17034,0.87776,0.90381,0.39279
0.61723,0.81563,0.69339,0.68938,0.46493,0.40281
0.38477,0.8016,0.22846,0.53507,0.27856,0.85571
0.99399,0.34269,0.71343,0.71743,0.92585,0.76353
0.83968,0.28056,0.18838,0.31663,0.23246,0.93988
0.072144,0.35271,0.77956,0.13627,0.18637,0.43888
0.50902,0.80962,0.73347,0.50701,0.97996,0.89579
0.87375,0.084168,0.11824,0.11824,0.33467,0.21443
0.51703,0.82164,0.18036,0.95992,0.39479,0.88577
0.76152,0.59319,0.67735,0.96192,0.12024,0.9499
0.64329,0.18236,0.21443,0.74349,0.56914,0.90381
0.79359,0.45691,0.48096,0.9018,0.03006,0.77956
0.54509,0.67936,0.80561,0.48697,0.95992,0.16433
0.1022,0.77355,0.80962,0.88176,0.99599,0.23046
0.94589,0.73347,0.61924,0.90782,0.27455,0.36072
0.36874,0.60521,0.078156,0.29058,0.37475,0.68537
0.28257,0.65932,0.096192,0.67735,0.068136,0.66934
0.44088,0.048096,0.56313,0.82966,0.098196,0.93788
0.90381,0.25852,0.19038,0.29659,0.72946,0.73547
0.90581,0.44689,0.042084,0.074148,0.56112,0.21643
0.16232,0.49299,0.66733,0.32064,0.3988,0.60321
0.70341,0.71343,0.29659,0.45291,0.99399,0.50701
0.24649,0.38677,0.53106,0.9479,0.82766,0.94389
0.96192,0.008016,0.15631,0.64329,0.84168,0.42485
0.91583,0.13427,0.61723,0.69339,0.89379,0.01002
0.1984,0.062124,0.14028,0.499,0.96192,0.26653
0.82365,0.66132,0.74148,0.75351,0.088176,0.53507
0.0501,0.40481,0.54309,0.45491,0.98196,0.9018
0.94389,0.11623,0.39679,0.24449,0.66333,0.30461
0.40681,0.13226,0.43086,0.38878,0.35271,0.008016
0.69138,0.88978,0.97395,0.52505,0.48497,0.97395
0.65932,0.21844,0.94188,0.8517,0.71343,0.042084
0.56513,0.38076,0.85972,0.57715,0.79158,0.44489
0.26453,0.15832,0.23046,0.7495,0.4489,0.26052
0.57114,0.8497,0.13627,0.34669,0.032064,0.26253
0.35271,0.70541,0.72144,0.022044,0.20641,0.76754
0.03006,0.2004,0.22244,0.93988,0.92385,0.70341
0.97395,0.47695,0.36072,0.8978,0.13226,0.15832
0.5511,0.71944,0.46493,0.26052,0.44088,0.23246
0.16834,0.56313,0.66533,0.76152,0.77956,0.078156
0.49699,0.97194,0.41082,0.0501,0.62124,0.09018
0.88577,0.13627,0.62926,0.082164,0.8978,0.38677
0.41283,0.71543,0.28657,0.75752,0.73747,0.088176
0.19439,0.76754,0.56914,0.59319,0.28858,0.62325
0.96794,0.66333,0.68136,0.63727,0.54709,0.73747
0.026052,0.066132,0.29259,0.70541,0.34068,0.42886
0.75752,0.60922,0.37876,0.034068,0.19238,0.004008
0.28457,0.51904,0.10421,0.84569,0.52906,0.79359
0.046092,0.90381,0.23447,0.06012,0.75351,0.7515
0.79559,0.028056,0.46293,0.12826,0.078156,0.52705
0.12425,0.75952,0.68337,0.80361,0.072144,0.16633
0.86774,0.8998,0.70942,0.31263,0.30261,0.3006
0.22645,0.93988,0,0.67936,0.7515,0.35671
0.42285,0.95992,0.63327,0.55311,0.002004,0.25651
0.11824,0.57916,0.90982,0.13226,0.68136,0.73347
0.37074,0.086172,0.81162,0.80962,0.35872,0.50501
0.80762,0.12826,0.24449,0.62325,0.86373,0.34269
0.90982,0.78758,0.6994,0.87976,0.59719,0.56112
0.23647,0.1483,0.5992,0.77154,0.73547,0.4509
0.83768,0.11423,0.16032,0.17836,0.24449,0.78156
0.69339,0.68938,0.64128,0.89579,0.67335,0.032064
0.35671,0.41884,0.87174,0.82164,0.30862,0.096192
0.15832,0.77555,0.95391,0.62124,0.49499,0.83968
0.33066,0.47094,0.4509,0.43487,0.73146,0.5491
0.70741,0.13026,0.25651,0.13427,0,0.84369
0.024048,0.03006,0.33467,0.24048,0.96393,0.20842
0.57916,0.64529,0.36473,0.56112,0.28657,0.91182
0.74749,0.50701,0.3507,0.57515,0.36072,0.16232
0.62325,0.85571,0.76954,0.33667,0.15631,0.92986
0.73547,0.58717,0.3487,0.43086,0.40481,0.501
0.084168,0.63928,0.87575,0.35471,0.65331,0.24248
0.85972,0.53106,0.71743,0.97395,0.97395,0.048096
0.27856,0.55311,0.78357,0.86172,0.23046,0.44289
0.51102,0.54309,0.52505,0.13828,0.45892,0.48497
0.054108,0.75752,0.63727,0.74148,0.34469,0.86573
0.52104,0.10822,0.71142,0.3487,0.16032,0.45291
0.078156,0.36473,0.23246,0.87174,0.76553,0.066132
0.36673,0.042084,0.58918,0.59719,0.81162,0.47094
0.15631,0.83367,0.33868,0.63928,0.25651,0.38878
0.074148,0.21242,0.27455,0.088176,0.83968,0.73948
0.66333,0.53307,0.86373,0.37074,0.51303,0.67335
0.36473,0.96794,0.31864,0.066132,0.17034,0.77355
0.82966,0.32265,0.3006,0.82365,0.76954,0.81764
0.082164,0.33267,0.80762,0.48898,0.32665,0.22445
0.96994,0.072144,0.82966,0.3507,0.76152,0.86172
0.50501,0.12224,0.70341,0.26854,0.31864,0.038076
0.998,0.24248,0.14228,0.39078,0.48697,0.74349
0.7014,0.082164,0.024048,0.88978,0.96794,0.74749
0.58317,0.26253,0.84168,0.2986,0.17234,0.70942
0.38677,0.35872,0.78156,0.098196,0.58517,0.51904
0.13427,0.51503,0.076152,0.34269,0.42285,0.002004
0.71743,0.18437,0.81363,0.71944,0.59519,0.56713
0.66934,0.9018,0.50902,0.014028,0.61924,0.44088
0.48898,0.13828,0.44689,0.85972,0.91583,0.66333
0.048096,0.25451,0.30261,0.85371,0.53507,0.71343
0.89379,0.37275,0.59719,0.87575,0.11824,0.076152
0.06012,0.73146,0.33667,0.99599,0.20441,0.65331
0.18236,0.998,0.61323,0.58918,0.91984,0.98798
0.77355,0.28657,0.83166,0.042084,0.44489,0.1002
0.78357,0.092184,0.96393,0.12024,0.90982,0.68938
0.59519,0.34669,0.71944,0.83968,0.17635,0.12224
0.004008,0.33066,0.96794,0.46894,0.8497,0.87976
0.8978,0.43487,0.44289,0.92585,0.31463,0.61523
0.94188,0.63327,0.12024,0.51102,0.18838,0.67535
0.82565,0.14429,0.4008,0.70942,0.084168,0.22846
0.86974,0.26052,0.59118,0.15832,0.044088,0.39679
0.45892,0.52705,0.91784,0.12625,0.69739,0.9479
0.95391,0.82565,0.45892,0.094188,0.56513,0.8497
0.13026,0.17435,0.77355,0.12224,0.036072,0.5992
0.016032,0.79359,0.92385,0.10621,0.499,0.54509
0.14629,0.69339,0.46693,0,0.8477,0.84569
0.44689,0.36072,0.28858,0.52104,0.86974,0.75351
0.6012,0.87976,0.092184,0.91383,0.52305,0.78758
0.92385,0.92184,0.6513,0.33267,0.39078,0.57515
0.18437,0.54509,0.52305,0.79158,0.71142,0.35872
0.29459,0.62926,0.14629,0.40281,0.23447,0.21844
0.20842,0.58517,0.75551,0.30661,0.93387,0.25251
0.43687,0.26854,0.50501,0.18236,0.501,0.68337
0.85571,0.43287,0.87375,0.5511,0.80962,0.83768
0.88778,0.73948,0.86774,0.82766,0.37675,0.43086
0.38277,0.038076,0.57916,0.84168,0.52705,0.72144
0.25451,0.54108,0.42084,0.41483,0.48297,0.57114
0.21443,0.39279,0.18236,0.76553,0.3006,0.88377
0.036072,0.94389,0.018036,0.28657,0.83367,0.32465
0.67735,0.76954,0.45691,0.21042,0.14228,0.82164
0.60922,0.48497,0.75351,0.39479,0.062124,0.46693
0.62124,0.2024,0.15832,0.092184,0.02004,0.37675
0.65531,0.50301,0.93788,0.88778,0.69339,0.59319
0.64729,0.61122,0.032064,0.41884,0.1503,0.65932
0.68737,0.64329,0.21643,0.53106,0.55711,0.40681
0.92986,0.59118,0.33066,0.96794,0.21443,0.75551
0.8477,0.12425,0.068136,0.8998,0.92786,0.51303
0.01002,0.1984,0.7495,0.73146,0.78758,0.8978
0.2485,0.38477,0.10822,0.1022,0.93587,0.40882
0.064128,0.31663,0.026052,0.84369,0.93988,0.17234
0.27655,0.49098,0.61523,0.078156,0.98998,0.93587
0.21242,0.068136,0.052104,0.92385,0.066132,0.1503
0.68136,0.41283,0.48898,0.60321,0.68537,0.28257
0.67535,0.58116,0.97194,0.56914,0.50701,0.18838
0.24048,0.92385,0.28257,0.92786,0.88778,0.96593
0.12224,0.15631,0.76353,0.81363,0.8517,0.51703
0.21643,0.27255,0.89178,0.37675,0.47495,0.086172
0.058116,0.88778,0.63126,0.038076,0.26052,0.64329
0.45491,0.45291,0.33267,0.10421,0.41884,0.52104
0.501,0.45892,0.16232,0.52705,0.47295,0.12425
0.16032,0.19238,0.1483,0.9499,0.47896,0.57715
0.20441,0.72946,0.51102,0.92184,0.65531,0.2485
0.092184,0.29058,0.01002,0.42685,0.86573,0.50301
0.72545,0.51303,0.47295,0.72144,0.26653,0.38277
0.32265,0.81162,0.65731,0.23046,0.44289,0.66733
0.84569,0.43888,0.86974,0.2485,0.51904,0.18036
0.48297,0.38277,0.32465,0.59519,0.17435,0.99399
0.58918,0.69138,0.044088,0.53307,0.62525,0.47295
0.19038,0.7014,0.73747,0.35671,0.78357,0.12826
0.46493,0.88176,0.48697,0.7996,0.058116,0.018036
0.81162,0.66733,0.094188,0.1523,0.63327,0.45691
0.33467,0.93387,0.09018,0.09018,0.68737,0.4489
0.41683,0.31864,0.38076,0.96593,0.63928,0.082164
0.63126,0.70942,0.30461,0.32665,0.2004,0.57916
0.38878,0.74749,0.34269,0.61122,0.66934,0.95792
0.68537,0.39078,0.74349,0.72545,0.55912,0.27255
0.95591,0.29659,0.31263,0.57916,0.80762,0.36273
0.91383,0.6493,0.2505,0.14228,0.36874,0.11022
0.2004,0.32866,0.58317,0.16032,0.93788,0.78557
0.74549,0.85371,0.68938,0.17635,0.36673,0.18437
0.89579,0.6012,0.72946,0.50501,0.64329,0.33267
0.40481,0.1503,0.3988,0.3988,0.46092,0.51102
0.11222,0.77154,0.50301,0.44689,0.25451,0.87174
0.48497,0.96393,0.61122,0.44489,0.37074,0.0501
0.499,0.12024,0.79158,0.74749,0.14629,0.53106
0.41884,0.1523,0.44088,0.36874,0.70741,0.36874
0.2505,0.56914,0.58517,0.67335,0.32465,0.22645
0.23848,0.28858,0.64329,0.69138,0.5511,0.25451
0.1002,0.44289,0.72345,0.5491,0.55511,0.78357
0.93186,0.55912,0.53307,0.33467,0.60521,0.11623
0.1523,0.84168,0.26854,0.32866,0.73948,0.46092
0.022044,0.026052,0.43487,0.86974,0.054108,0.27655
0.62725,0.59519,0.97595,0.1984,0.77355,0.014028
0.26052,0.10621,0.96593,0.45892,0.048096,0.60521
0.28056,0.22244,0.96994,0.55912,0.49699,0.33467
