0.38477,0.1002,0.04008,0.082164,0.8477
0.45291,0.69539,0.048096,0.018036,0.66533
0.90381,0.082164,0.21042,0.91383,0.90581
0.10822,0.40281,0.058116,0.89579,0.81563
0.82365,0.36072,0.082164,0.65731,0.85772
0.17034,0.88577,0.96393,0.12826,0.61122
0.91383,0.008016,0.47295,0.61523,0.84569
0.28257,0.58116,0.41884,0.50501,0.61723
0.77154,0.20641,0.73948,0.92986,0.7996
0.71142,0.68537,0.60721,0.97996,0.61523
0.95591,0.73347,0.012024,0.76353,0.71743
0.57916,0.87174,0.55711,0.26453,0.15631
0.86172,0.27856,0.67535,0.11222,0.56513
0.19639,0.92986,0.71543,0.92184,0.66132
0.21443,0.50301,0.58116,0.8517,0.064128
0.52906,0.4489,0.50501,0.11423,0.72745
0.78557,0.14429,0.27054,0.87976,0.016032
0.17836,0.018036,0.60521,0.44289,0.35271
0.41483,0.31864,0.31062,0.55912,0.86573
1,0.7495,0.6493,0.54309,0.7976
0.75752,0.84168,0.004008,0.61924,0.27255
0.68737,0.18838,0.94188,0.27455,0.49299
0.76954,0.33868,0.72144,0.55311,0.76152
0.24649,0.76954,0.59118,0.47295,0.048096
0.30461,0.28657,0.72545,0.44689,0.72946
0.35671,0.56112,0.45491,0.79559,0.82565
0.62124,0.22645,0.73747,0.68136,0.52104
0.23246,0.39279,0.79359,0.22244,0.87375
0.82766,0.72144,0.73547,0.59118,0.98798
0.92184,0.97395,0.032064,0.30661,0.22846
0.062124,0.79559,0.14028,0.68737,0.48697
0.096192,0.44689,0.55311,0.78958,0.27054
0.98397,0.87976,0.1523,0.62124,0.78958
0.51703,0.95391,0.2505,0.088176,0.8497
0.92786,0.49098,0.98798,0.69339,0.28858
0.71944,0.77355,0.95391,0.80361,0.96593
0.022044,0.17836,0.66132,0.41683,0.006012
0.47094,0.56313,0.38076,0.88577,0.1523
0.72745,0.18036,0.32265,0.90782,0.28257
0.79359,0.54509,0.72946,0.7495,0.14429
0.74148,0.046092,0.78557,0.60721,0.1022
0.28657,0.26854,0.16433,0.501,0.55711
0.40481,0.43487,0.36473,0.036072,0.10822
0.91784,0.94589,0.45892,0.43687,0.76754
0.23647,0.91984,0.97395,0.89178,0.97395
0.76353,0.83567,0.63527,0.67735,0.16834
0.21242,0.23647,0.22645,0.03006,0.92986
0.18437,0.50701,0.62325,0.9479,0.31062
0.16633,0.42685,0.70741,0.18036,0.64128
0.2485,0.64529,0.91784,0.14028,0.8517
0.46693,0.96794,0.7495,0.31463,0.3006
0.082164,0.66934,0.27455,0.72545,0.93788
0.61323,0.96393,0.33868,0.78357,0.54108
0.34669,0.41683,0.25852,0.95591,0.63727
0.24449,0.13226,0.99599,0.36874,0.12224
0.84569,0.98597,0.85371,0.40481,0.93988
0.70541,0.71343,0.16834,0.64529,0.71944
0.83367,0.55311,0.44489,0.5511,0.042084
0.78958,0.65731,0.79158,0.66132,0.79559
0.1503,0.044088,0.33467,0.57715,0.67735
0.65331,0.31062,0.48096,0.31864,0.25451
0.66132,0.16633,0.68136,0.77555,0.87174
0.48898,0.076152,0.89178,0.18437,0.32465
0.24048,0.15832,0.45291,0.13828,0.36673
0.89579,0.47495,0.12425,0.7515,0.4489
0.80962,0.53106,0.90782,0.21242,0.068136
0.018036,0.066132,0.52305,0.62525,0.6012
0.73547,0.17034,0.85772,0.056112,0.30261
0.78758,0.92184,0.096192,0.034068,0.73547
0.57114,0.17234,0.1503,0.17435,0.68737
0.026052,0.53307,0.52505,0.73146,0.84168
0.68537,0.9018,0.062124,0.26854,0.83567
0.53307,0.38076,0.67936,0.75752,0.64329
0.26253,0.042084,0.51904,0.7996,0.38878
0.16834,0.9519,0.8477,0.499,0.11222
0.62325,0,0.42886,0.2004,0.98196
0.79158,0.63928,0.13828,0.59719,0.35671
0.42485,0.65932,0.87976,0.56112,0.33066
0.92986,0.86172,0.86774,0.70341,0.87976
0.67335,0.5491,0.5992,0.75952,0.26453
0.11623,0.002004,0.28657,0.38076,0.13026
0.51102,0.60521,0.36072,0.022044,0.45691
0.45491,0.74749,0.054108,0.92385,0.20842
0.42886,0.5511,0.31463,0.47094,0.076152
0.86774,0.34469,0.18036,0.53507,0.028056
0.72946,0.48497,0.26653,0.43086,0.73146
0.7996,0.074148,0.13226,0.91583,0.16032
0.97796,0.80762,0.52705,0.052104,0.07014
0.18036,0.23046,0.28858,0.33868,0.26854
0.16032,0.2485,0.96794,0.67335,0.16633
0.87575,0.12024,0.8998,0.19038,0.95792
0.68136,0.60721,0.46293,0.77154,0.60321
0.23046,0.33267,0.18437,0.71343,0.17034
0.52705,0.93788,0.66333,0.47896,0.34469
0.70341,0.70942,0.09018,0.92786,0.81363
0.74349,0.86974,0.46693,0.69739,0.98998
0.61523,0.42886,0.66934,0.54108,0.67936
0.9479,1,0.65932,0.49699,0.38277
0.58317,0.32866,0.37675,0.32465,0.43487
0.48497,0.048096,0.37475,0.84569,0.57315
0.67936,0.88978,0.98196,0.58317,0.85571
0.9519,0.28858,0.016032,0.83367,0.93587
0.04008,0.11824,0.12625,0.22044,0.56914
0.72345,0.38477,0.8517,0.29659,0.13828
0.44289,0.55511,0.56914,0.004008,0.2024
0.57315,0.80361,0.78156,0.21844,0.23447
0.21844,0.36473,0.37275,0.51904,0.24248
0.63126,0.77956,0.88778,0.40281,0.01002
0.43487,0.1483,0.70942,0.69138,0.58918
0.88978,0.14629,0.61523,0.97796,0.42685
0.56914,0.21844,0.0501,0.26253,0.54309
0.39479,0.97996,0.93988,0.14629,0.97996
0.088176,0.62926,0.70541,0.39479,0.80762
0.96794,0.47695,0.96593,0.38878,0.45291
0.67735,0.51703,0.75551,0.93587,0.30862
0.63928,0.98998,0.77756,0.29058,0.97595
0.77355,0.58918,0.75952,0.99198,0.73747
0.64128,0.53707,0.078156,0.76152,0.24649
0.59319,0.57114,0.02004,0.8978,0.48096
0.61122,0.37675,0.30261,0.32866,0.21242
0.50701,0.74349,0.83968,0.45892,0.22645
0.008016,0.054108,0.77355,0.45691,0.54709
0.15631,0.43888,0.17836,0.34269,0.59319
0.34469,0.88778,0.16633,0.42485,0.9519
0.86974,0.40681,0.014028,0.79158,0.31463
0.1523,0.034068,0.18637,0.16433,0.43888
0.55912,0.096192,0.58717,0.74549,0.59719
0.086172,0.17435,0.052104,0.95992,0.21443
0.69739,0.80561,0.11623,0.96794,0.46693
0.31463,0.27255,0.63327,0.12024,0.98597
0.07014,0.58517,0.40681,0.23848,0.84369
0.29058,0.38677,0.83567,0.8016,0.8016
0.41683,0.28257,0.63126,0.59319,0.086172
0.29259,0.70341,0.18236,0.96994,0.35471
0.3487,0.47094,0.58918,0.21042,0.501
0.22445,0.83768,0.28257,0.02004,0.082164
0.25451,0.25251,0.036072,0.51102,0.88978
0.59719,0.004008,0.51503,0.042084,0.9018
0.7014,0.63527,0.056112,0.42285,0.13627
0.90581,0.85571,0.57114,0.33267,0.998
0.092184,0.82164,0.73347,0.28657,0.46293
0.69138,0.59719,0.21443,0.70942,0.29058
0.46293,0.2024,0.74749,0.27054,0.55511
0.83567,0.52104,0.75752,0.14228,0.012024
0.56513,0.82766,0.74148,0.008016,0.08016
0.21643,0.13427,0.11824,0.27856,0.28657
0.024048,0.75351,0.47094,0.87575,0.91383
0.88377,0.34068,0.12224,0.29259,0.81764
0.36874,0.66533,0.55511,0.24649,0.32866
0.83166,0.92786,0.53707,0.32665,0.49098
0.37275,0.3507,0.73146,0.67134,0.56713
0.7976,0.23848,0.64529,0.30461,0.066132
0.98998,0.18437,0.99399,0.43287,0.41683
0.09018,0.27655,0.5491,0.24248,0.62325
0.76754,0.65531,0.82565,0.73547,0
0.80762,0.94389,0.34669,0.20641,0.094188
0.94589,0.39078,0.93788,0.88377,0.48297
0.88176,0.61723,0.19439,0.7976,0.034068
0.43687,0.032064,0.84569,0.072144,0.036072
0.12625,0.02004,0.40281,0.13427,0.62525
0.93387,0.60321,0.61122,0.13226,0.499
0.13828,0.1022,0.41283,0.32265,0.53307
0.499,0.97595,0.63928,0.024048,0.3507
0.33868,0.61323,0.65731,0.25852,0.94589
0.26653,0.098196,0.71142,0.52505,0.96994
0.33267,0.012024,0.11423,0.81162,0.71142
0.006012,0.76152,0.46493,0.046092,0.004008
0.87174,0.56713,0.56112,0.20842,0.054108
0.59118,0.31663,0.11222,0.48096,0.14228
0.86573,0.73948,0.14228,0.23046,0.90982
0.96393,0.2004,0.8016,0.54509,0.96192
0.074148,0.57916,0.47695,0.63126,0.078156
0.064128,0.41283,0.3507,0.076152,0.052104
0.87375,0.30461,0.85972,0.078156,0.91182
0.77555,0.64329,0.96994,0.52305,0.95591
0.23848,0.25852,0.4008,0.2024,0.77355
0.83768,0.82565,0.72745,0.68537,0.78156
0.44489,0.72545,0.54108,0.77756,0.38477
0.13026,0.21242,0.8978,0.63527,0.57515
0.6493,0.41483,0.998,0.6493,0.58517
0.27455,0.072144,0.088176,0.56313,0.54509
0.58918,0.68737,0.01002,0.15832,0.89379
0.71543,0.86373,0.3487,0.39279,0.60922
0.54509,0.49699,0.29459,0.18637,0.26653
0.13627,0.67535,0.15832,0.026052,0.78557
0.66733,0.8497,0.36874,0.74148,0.096192
0.21042,0.37275,0.33267,0.01002,0.20441
0.37876,0.62325,0.62525,0.51503,0.74749
0.4008,0.19639,0.53908,0.6012,0.50301
0.7515,0.57315,0.66533,0.75551,0.46092
0.066132,0.88377,0.046092,0.47695,0.34068
0.4489,0.55912,0.60922,0.31263,0.97796
0.99399,0.1503,0.7014,0.82365,0.98397
0.068136,0.75551,0.78758,0.49098,0.37074
0.32866,0.19439,0.86373,0.82766,0.18036
0.62525,0.16232,0.99198,0.85772,0.19439
0.65731,0.32465,0.48497,0.12625,0.038076
0.8477,0.056112,0.92986,0.1984,0.45491
0.44689,0.98798,0.39078,0.58717,0.40681
0.53507,0.46894,0.31864,0.93788,0.25251
0.2986,0.41884,0.43287,0.4008,0.52906
0.36072,0.7515,0.28457,0.46092,1
0.94389,0.29459,0.9519,0.064128,0.40481
0.41283,0.30261,0.46894,0.66333,0.34269
0.84168,0.92385,0.81162,0.48497,0.70741
0.38277,0.27054,0.81363,0.11022,0.10621
0.22044,0.8517,0.39279,0.90581,0.06012
0.052104,0.76553,0.62725,0.092184,0.89579
0.32465,0.44489,0.31263,0.53106,0.92585
0.56313,0.95591,0.086172,0.73747,0.12425
0.27255,0.70741,0.77154,0.028056,0.71343
0.28056,0.12826,0.76754,0.93387,0.69138
0.63727,0.90982,0.35872,0.28858,0.52705
0.97595,0.67936,0.68938,0.76553,0.70541
0.032064,0.91383,0.82164,0.30862,0.82966
0.96192,0.28056,0.26854,0.94589,0.47094
0.012024,0.35271,0.16032,0.46493,0.91784
0.62725,0.16834,0.83768,0.61323,0.8998
0.17234,0.21042,0.23246,0.63928,0.53106
0.37475,0.51904,0.55912,0.90381,0.47295
0.26453,0.12224,0.499,0.73347,0.1503
0.004008,0.016032,0.064128,0.50301,0.88176
0.50301,0.038076,0.98998,0.63327,0.61924
0.41884,0.76353,0.27655,0.43487,0.60521
0.72144,0.34669,0.70341,0.64128,0.19038
0.044088,0.85972,0.44689,0.72745,0.47695
0.50902,0.91784,0.52104,0.96192,0.57916
0.078156,0.24048,0.38878,0.33066,0.88778
0.41082,0.07014,0.76353,0.51703,0.4509
0.58517,0.2986,0.2986,0.71944,0.83768
0.77756,0.44289,0.10822,0.096192,0.24048
0.46493,0.10621,0.48898,0.85972,0.68537
0.17635,0.13627,0.76152,0.11623,0.1984
0.22244,0.30661,0.27856,0.53707,0.74349
0.002004,0.86573,0.80762,0.094188,0.40281
0.58717,0.81964,0.21844,0.57315,0.58317
0.55311,0.24649,0.87575,0.61723,0.16232
0.59519,0.52705,0.076152,0.85371,0.69339
0.2505,0.82365,0.26453,0.23447,0.22244
0.5491,0.68938,0.24048,0.87174,0.77154
0.81563,0.96994,0.7976,0.25451,0.22445
0.28858,0.22445,0.41483,0.42084,0.68136
0.26854,0.998,0.56513,0.88978,0.99399
0.95391,0.72345,0.59519,0.99399,0.02004
0.32665,0.61924,0.044088,0.5992,0.96393
0.0501,0.12625,0.68737,0.96593,0.91583
0.51503,0.09018,0.37876,0.93186,0.38677
0.998,0.61523,0.022044,0.1483,0.72144
0.60721,0.23447,0,0.72345,0.5992
0.78357,0.19038,0.50902,0.38477,0.96794
0.22645,0.29259,0.54309,0.56713,0.6513
0.48096,0.45691,0.13627,0.63727,0.22044
0.1002,0.3988,0.66733,0.51303,0.94188
0.46894,0.61122,0.47495,0.34068,0.80561
0.6994,0.47896,0.53106,0.46693,0.59519
0.50501,0.99198,0.20842,0.58116,0.97194
0.39679,0.95792,0.47896,0.52104,0.53707
0.36473,0.1984,0.84168,0.12425,0.78357
0.02004,0.86774,0.71743,0.42685,0.58116
0.57515,0.39479,0.43487,0.92585,0.64529
0.75952,0.58717,0.002004,0.35271,0.79158
0.034068,0.38878,0.87375,0.28056,0.63126
0.65932,0.48898,0.50301,0.22645,0.17635
0.73948,0.6493,0.2024,0.91784,0.26052
0.11423,0.93186,0.93186,0.62926,0.7515
0.96593,0.30862,0.54509,0.80962,0.11423
0.31663,0.11423,0.35271,0.33667,0.6493
0.15832,0.33667,0.93587,0.52906,0.77756
0.52104,0.36673,0.84369,0.96393,0.43287
0.86373,0.63727,0.74549,0.89379,0.1002
0.61723,0.078156,0.042084,0.37275,0.67535
0.23447,0.79359,0.42685,0.39078,0.5511
0.51904,0.69739,0.44088,0.46894,0.31864
0.2024,0.45892,0.74349,0.098196,0.046092
0.30862,0.7996,0.2485,0.60922,0.27856
0.11222,0.01002,0.6513,0.9018,0.21643
0.45892,0.25651,0.49299,0.16032,0.62926
0.90782,0.7014,0.67335,0.15631,0.16433
0.076152,0.81162,0.57715,0.41283,0.78758
0.98798,0.47295,0.75351,0.16232,0.1483
0.51303,0.26653,0.95591,0.71142,0.29259
0.16433,0.81363,0.15631,0.74749,0.75752
0.49699,0.92585,0.92385,0.22445,0.014028
0.38076,0.74148,0.78357,1,0.88577
0.94188,0.57515,0.65531,0.84369,0.51102
0.81162,0.29058,0.32866,0.062124,0.73347
0.60321,0.83166,0.42485,0.84168,0.35872
0.72545,0.22044,0.56713,0.91182,0.46894
0.60922,0.8477,0.86172,0.86573,0.008016
0.99198,0.44088,0.072144,0.29459,0.28056
0.49098,0.77756,0.15431,0.48898,0.47896
0.64529,0.7976,0.71944,0.26653,0.44689
0.56112,0.22244,0.21242,0.068136,0.42886
0.10421,0.6513,0.64329,0.46293,0.27455
0.53908,0.93988,0.95792,0.55511,0.61323
0.6513,0.19238,0.64128,0.13026,0.44289
0.24248,0.56513,0.34469,0.71743,0.09018
0.12826,0.81563,0.41082,0.1022,0.92786
0.66533,0.21643,0.90581,0.81563,0.80361
0.47495,0.3006,0.13026,0.42886,0.41082
0.14028,0.62525,0.49499,0.47495,0.75952
0.54709,0.53908,0.26052,0.3006,0.46493
0.97996,0.8998,0.98397,0.57114,0.044088
0.85772,0.78357,0.25651,0.77956,0.81964
0,0.58317,0.68537,0.34469,0.15431
0.17435,0.67335,0.93387,0.10621,0.18236
0.63327,0.36874,0.094188,0.62325,0.33667
0.74549,0.85371,0.092184,0.23246,0.56313
0.80361,0.17635,0.39679,0.17635,0.86974
0.76553,0.66333,0.88978,0.52705,0.23848
0.37074,0.59319,0.32064,0.83567,0.002004
0.39279,0.71944,0.81764,0.80561,0.30661
0.64329,0.75752,0.78958,0.98397,0.2986
0.62926,0.32665,0.084168,0.48297,0.7495
0.084168,0.90782,0.42084,0.38677,0.42485
0.48697,0.52305,0.80962,0.38277,0.91984
0.80561,0.11022,0.006012,0.66533,0.52505
0.25852,0.97194,0.94589,0.59519,0.66333
0.82565,0.73146,0.22244,0.55711,0.95391
0.058116,0.67134,0.028056,0.3507,0.11824
0.3507,0.4509,0.35471,0.64729,0.18838
0.78156,0.99599,0.22846,0.67936,0.55912
0.97194,0.57715,0.30661,0.64329,0.68938
0.63527,0.23246,0.40481,0.50701,0.57114
0.54108,0.03006,0.1483,0.49299,0.60721
0.98196,0.91182,0.068136,0.88176,0.21042
0.73146,0.67735,0.97996,0.32064,0.3487
0.38677,0.31463,0.53507,0.998,0.25651
0.35471,0.37074,0.68337,0.36473,0.45892
0.65531,0.63327,0.87174,0.21443,0.67134
0.2004,0.66733,0.14429,0.83166,0.86172
0.028056,0.26052,0.92184,0.57515,0.89178
0.82966,0.83367,0.97796,0.44088,0.44489
0.87776,0.46092,0.85571,0.9519,0.90381
0.81363,0.72946,0.58317,0.8998,0.32665
0.13427,0.32265,0.82766,0.09018,0.49699
0.35271,0.90381,0.12024,0.23647,0.19238
0.31864,0.76754,0.098196,0.28457,0.53908
0.43888,0.052104,0.27255,0.81363,0.83166
0.71743,0.43687,0.72345,0.87375,0.12625
0.8978,0.87776,0.67134,0.41884,0.026052
0.12024,0.59519,0.19238,0.91984,0.63928
0.25251,0.18637,0.89579,0.054108,0.062124
0.97395,0.56914,0.88577,0.9499,0.57715
0.39078,0.5992,0.63727,0.7014,0.62725
0.81964,0.8978,0.36273,0.34669,0.36874
0.8016,0.87575,0.91182,0.97395,0.99599
0.48297,0.85772,0.3988,0.084168,0.71543
0.42285,0.1523,0.23848,0.26052,0.18437
0.38878,0.27455,0.06012,0.17034,0.32265
0.91583,0.42285,0.69138,0.61122,0.50902
0.76152,0.04008,0.20441,0.50902,0.17234
0.14228,0.24248,0.51703,0.82164,0.13427
0.014028,0.22846,0.34269,0.49499,0.65331
0.49499,0.006012,0.60321,0.97595,0.3988
0.5511,0.022044,0.026052,0.18838,0.18637
0.68938,0.6012,0.69539,0.012024,0.92385
0.69339,0.062124,0.51303,0.60321,0.88377
0.048096,0.78958,0.76553,0.88778,0.48497
0.32265,0.64128,0.25251,0.79359,0.47495
0.54309,0.70541,0.7515,0.41082,0.82164
0.36273,0.10822,0.69339,0.37074,0.38076
0.84369,0.32064,0.14629,0.3988,0.17836
0.93587,0.086172,0.31663,0.40882,0.82766
0.042084,0.87375,0.6012,0.53307,0.24449
0.29659,0.094188,0.48697,0.014028,0.33868
0.40281,0.48297,0.82966,0.67535,0.41884
0.10621,0.46693,0.32665,0.86774,0.8978
0.47896,0.35471,0.89379,0.31062,0.42084
0.36673,0.13828,0.43687,0.002004,0.032064
0.46092,0.9479,1,0.81964,0.85371
0.22846,0.99399,0.86573,0.82966,0.15832
0.95992,0.54108,0.62926,0.27255,0.27655
0.82164,0.83968,0.77555,0.3487,0.65731
0.038076,0.21443,0.35671,0.24048,0.10421
0.18838,0.084168,0.1984,0.43888,0.49499
0.55511,0.499,0.4509,0.65531,0.56112
0.016032,0.50501,0.24248,0.58918,0.088176
0.30661,0.092184,0.98597,0.10822,0.43687
0.098196,0.11222,0.80561,0.6994,0.75551
0.45691,0.46493,0.49699,0.37876,0.29659
0.53106,0.51503,0.49098,0.75351,0.40882
0.88778,0.73747,0.33066,0.12224,0.72545
0.01002,0.89379,0.30461,0.76754,0.86774
0.85371,0.46293,0.83166,0.16834,0.94389
0.5992,0.42485,0.034068,0.14429,0.80962
0.58116,0.10421,0.6994,0.31663,0.2505
0.75551,0.50902,0.024048,0.066132,0.74148
0.85571,0.73547,0.80361,0.58517,0.59118
0.33467,0.024048,0.88377,0.28257,0.23246
0.70741,0.69339,0.16232,0.06012,0.36273
0.61924,0.96593,0.07014,0.17234,0.53507
0.33667,0.026052,0.91984,0.81764,0.81162
0.57715,0.37475,0.24449,0.11824,0.87575
0.14629,0.54309,0.86974,0.2986,0.092184
0.32064,0.08016,0.17034,0.17836,0.2004
0.25651,0.62124,0.90381,0.45291,0.51303
0.49299,0.55711,0.19639,0.2485,0.75351
0.68337,0.75952,0.17635,0.35471,0.67335
0.47695,0.72745,0.97595,0.20441,0.074148
0.52505,0.98397,0.48297,0.56513,0.66934
0.13226,0.35671,0.29259,0.72946,0.82365
0.47295,0.43287,0.59319,0.54709,0.098196
0.072144,0.48697,0.88176,0.16633,0.48898
0.7495,0.501,0.38677,0.15431,0.93387
0.99599,0.37876,0.9018,0.1002,0.31663
0.3006,0.68337,0.57315,0.78557,0.65531
0.67134,0.51303,0.24649,0.10421,0.084168
0.92585,0.48096,0.52906,0.36072,0.93186
0.16232,0.45291,0.4489,0.85571,0.64729
0.73747,0.78156,0.42285,0.44489,0.83367
0.56713,0.97796,0.76954,0.70741,0.85972
0.30261,0.11623,0.9499,0.71543,0.25852
0.67535,0.4008,0.2004,0.74349,0.66733
0.8998,0.52505,0.26253,0.78758,0.72345
0.18637,0.93387,0.5511,0.93988,0.11022
0.37675,0.26253,0.066132,0.56914,0.7014
0.31062,0.13026,0.21643,0.032064,0.62124
0.054108,0.34269,0.81563,0.1503,0.77956
0.85972,0.058116,0.39479,0.73948,0.68337
0.42084,0.84569,0.1002,0.18236,0.95992
0.08016,0.79158,0.59719,0.83768,0.13226
0.12425,0.088176,0.10621,0.94188,0.90782
0.74749,0.53507,0.008016,0.35872,0.21844
0.18236,0.06012,0.58517,0.08016,0.04008
0.40681,0.91583,0.33667,0.86172,0.42285
0.03006,0.41082,0.54709,0.016032,0.6994
0.8517,0.15631,0.41683,0.4509,0.63327
0.1483,0.43086,0.87776,0.68938,0.51904
0.40882,0.064128,0.22445,0.8477,0.022044
0.9499,0.49299,0.51102,0,0.14028
0.96994,0.3487,0.29659,0.07014,0.37475
0.93186,0.25451,0.95992,0.33467,0.73948
0.91984,0.16032,0.50701,0.074148,0.30461
0.88577,0.9499,0.22044,0.97194,0.39078
